station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
S06,S06,2013,6,29,0.3,,33.8,26.8,8.1,29.5
S06,S06,2013,6,30,1.7,,30.5,25.0,7.1,33.5
S06,S06,2013,7,1,0.0,,32.7,26.8,9.8,35.3
S06,S06,2013,7,2,6.5,,31.1,24.2,11.0,37.1
S06,S06,2013,7,3,0.0,,32.6,26.3,10.8,25.9
S06,S06,2013,7,4,11.0,,30.3,25.2,7.6,37.1
S06,S06,2013,7,5,0.0,,31.5,25.6,8.3,29.5
S06,S06,2013,7,6,0.0,,31.7,27.4,13.3,35.3
S06,S06,2013,7,7,3.0,,32.3,26.4,11.7,40.7
S06,S06,2013,7,8,55.4,,32.4,22.6,8.8,31.3
S06,S06,2013,7,9,11.2,,28.6,23.5,11.8,35.3
S06,S06,2013,7,10,0.0,,32.0,26.4,11.7,31.3
S06,S06,2013,7,11,11.7,,31.0,24.9,4.9,35.3
S06,S06,2013,7,12,0.4,,32.6,25.5,9.2,35.3
S06,S06,2013,7,13,1.5,,31.1,25.9,9.0,27.7
S06,S06,2013,7,14,4.2,,30.0,25.0,4.9,35.3
S06,S06,2013,7,15,0.1,,32.8,24.9,10.1,35.3
S06,S06,2013,7,16,0.4,,32.4,25.7,6.1,31.3
S06,S06,2013,7,17,35.0,,31.0,24.4,7.9,40.7
S06,S06,2013,7,18,3.8,,27.6,24.8,10.4,25.9
S06,S06,2013,7,19,0.0,,31.6,25.2,10.9,29.5
S06,S06,2013,7,20,0.0,,33.2,26.2,10.5,29.5
S06,S06,2013,7,21,0.0,,34.6,26.9,9.6,31.3
S06,S06,2013,7,22,0.0,,33.8,27.3,13.1,35.3
S06,S06,2013,7,23,0.0,,32.7,27.8,14.1,33.5
S06,S06,2013,7,24,0.0,,33.0,26.3,11.7,33.5
S06,S06,2013,7,25,0.0,,31.8,26.1,12.0,31.3
S06,S06,2013,7,26,30.6,,31.5,24.6,9.6,40.7
S06,S06,2013,7,27,9.1,,27.8,23.8,7.0,38.9
S06,S06,2013,7,28,0.0,,32.6,24.8,9.2,27.7
S06,S06,2013,7,29,3.5,,30.2,25.5,9.3,35.3
S06,S06,2013,7,30,0.0,,31.2,26.1,10.2,38.9
S06,S06,2013,7,31,33.6,,32.0,22.5,15.1,33.5
S06,S06,2013,8,1,13.8,,30.0,22.8,12.3,29.5
S06,S06,2013,8,2,0.0,,29.8,25.2,10.8,27.7
S06,S06,2013,8,3,0.0,,32.2,27.2,10.5,27.7
S06,S06,2013,8,4,12.9,,31.1,24.0,11.6,38.9
S06,S06,2013,8,5,37.0,,29.9,23.4,11.3,35.3
S06,S06,2013,8,6,0.8,,31.7,25.7,10.0,29.5
S06,S06,2013,8,7,19.4,,32.0,23.9,11.6,31.3
S06,S06,2013,8,8,0.3,,28.4,24.0,12.9,44.3
S06,S06,2013,8,9,1.0,,33.0,23.9,9.2,24.1
S06,S06,2013,8,10,38.4,,31.6,22.0,10.8,40.7
S06,S06,2013,8,11,13.8,,31.0,22.4,8.1,46.4
S06,S06,2013,8,12,11.7,,31.7,22.2,9.4,27.7
S06,S06,2013,8,13,2.7,,29.0,22.7,10.0,38.9
