station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Corporation Road,S101,2013,1,1,2.4,,,,,
Corporation Road,S101,2013,1,2,27.8,,,,,
Corporation Road,S101,2013,1,3,1.2,,,,,
Corporation Road,S101,2013,1,4,1.8,,,,,
Corporation Road,S101,2013,1,5,0.0,,,,,
Corporation Road,S101,2013,1,6,0.0,,,,,
Corporation Road,S101,2013,1,7,0.0,,,,,
Corporation Road,S101,2013,1,8,3.8,,,,,
Corporation Road,S101,2013,1,9,1.8,,,,,
Corporation Road,S101,2013,1,10,0.2,,,,,
Corporation Road,S101,2013,1,11,6.4,,,,,
Corporation Road,S101,2013,1,12,0.0,,,,,
Corporation Road,S101,2013,1,13,0.0,,,,,
Corporation Road,S101,2013,1,14,20.6,,,,,
Corporation Road,S101,2013,1,15,3.8,,,,,
Corporation Road,S101,2013,1,16,0.2,,,,,
Corporation Road,S101,2013,1,17,0.0,,,,,
Corporation Road,S101,2013,1,18,50.2,,,,,
Corporation Road,S101,2013,1,19,19.4,,,,,
Corporation Road,S101,2013,1,20,7.0,,,,,
Corporation Road,S101,2013,1,21,0.4,,,,,
Corporation Road,S101,2013,1,22,0.6,,,,,
Corporation Road,S101,2013,1,23,0.0,,,,,
Corporation Road,S101,2013,1,24,12.0,,,,,
Corporation Road,S101,2013,1,25,0.0,,,,,
Corporation Road,S101,2013,1,26,0.0,,,,,
Corporation Road,S101,2013,1,27,0.2,,,,,
Corporation Road,S101,2013,1,28,0.0,,,,,
Corporation Road,S101,2013,1,29,0.0,,,,,
Corporation Road,S101,2013,1,30,0.0,,,,,
Corporation Road,S101,2013,1,31,0.4,,,,,
Corporation Road,S101,2013,2,1,0.6,,,,,
Corporation Road,S101,2013,2,2,0.4,,,,,
Corporation Road,S101,2013,2,3,32.4,,,,,
Corporation Road,S101,2013,2,4,1.0,,,,,
Corporation Road,S101,2013,2,5,64.2,,,,,
Corporation Road,S101,2013,2,6,21.0,,,,,
Corporation Road,S101,2013,2,7,20.4,,,,,
Corporation Road,S101,2013,2,8,19.8,,,,,
Corporation Road,S101,2013,2,9,11.4,,,,,
Corporation Road,S101,2013,2,10,34.0,,,,,
Corporation Road,S101,2013,2,11,0.2,,,,,
Corporation Road,S101,2013,2,12,2.2,,,,,
Corporation Road,S101,2013,2,13,0.4,,,,,
Corporation Road,S101,2013,2,14,19.6,,,,,
Corporation Road,S101,2013,2,15,3.2,,,,,
Corporation Road,S101,2013,2,16,23.4,,,,,
Corporation Road,S101,2013,2,17,0.8,,,,,
Corporation Road,S101,2013,2,18,25.2,,,,,
Corporation Road,S101,2013,2,19,4.6,,,,,
Corporation Road,S101,2013,2,20,6.4,,,,,
Corporation Road,S101,2013,2,21,0.8,,,,,
Corporation Road,S101,2013,2,22,0.0,,,,,
Corporation Road,S101,2013,2,23,0.0,,,,,
Corporation Road,S101,2013,2,24,0.0,,,,,
Corporation Road,S101,2013,2,25,1.6,,,,,
Corporation Road,S101,2013,2,26,11.8,,,,,
Corporation Road,S101,2013,2,27,0.2,,,,,
Corporation Road,S101,2013,2,28,0.0,,,,,
Corporation Road,S101,2013,3,1,0.0,,,,,
Corporation Road,S101,2013,3,2,4.0,,,,,
Corporation Road,S101,2013,3,3,0.0,,,,,
Corporation Road,S101,2013,3,4,0.0,,,,,
Corporation Road,S101,2013,3,5,1.4,,,,,
Corporation Road,S101,2013,3,6,0.0,,,,,
Corporation Road,S101,2013,3,7,6.0,,,,,
Corporation Road,S101,2013,3,8,10.0,,,,,
Corporation Road,S101,2013,3,9,52.8,,,,,
Corporation Road,S101,2013,3,10,24.6,,,,,
Corporation Road,S101,2013,3,11,0.4,,,,,
Corporation Road,S101,2013,3,12,0.0,,,,,
Corporation Road,S101,2013,3,13,8.8,,,,,
Corporation Road,S101,2013,3,14,44.8,,,,,
Corporation Road,S101,2013,3,15,0.0,,,,,
Corporation Road,S101,2013,3,16,0.0,,,,,
Corporation Road,S101,2013,3,17,2.6,,,,,
Corporation Road,S101,2013,3,18,15.2,,,,,
Corporation Road,S101,2013,3,19,0.2,,,,,
Corporation Road,S101,2013,3,20,0.0,,,,,
Corporation Road,S101,2013,3,21,3.2,,,,,
Corporation Road,S101,2013,3,22,10.0,,,,,
Corporation Road,S101,2013,3,23,3.2,,,,,
Corporation Road,S101,2013,3,24,25.8,,,,,
Corporation Road,S101,2013,3,25,27.4,,,,,
Corporation Road,S101,2013,3,26,3.4,,,,,
Corporation Road,S101,2013,3,27,0.0,,,,,
Corporation Road,S101,2013,3,28,24.6,,,,,
Corporation Road,S101,2013,3,29,33.0,,,,,
Corporation Road,S101,2013,3,30,6.4,,,,,
Corporation Road,S101,2013,3,31,12.0,,,,,
Corporation Road,S101,2013,4,1,21.2,,,,,
Corporation Road,S101,2013,4,2,23.8,,,,,
Corporation Road,S101,2013,4,3,13.0,,,,,
Corporation Road,S101,2013,4,4,2.8,,,,,
Corporation Road,S101,2013,4,5,24.8,,,,,
Corporation Road,S101,2013,4,6,9.2,,,,,
Corporation Road,S101,2013,4,7,0.0,,,,,
Corporation Road,S101,2013,4,8,9.6,,,,,
Corporation Road,S101,2013,4,9,0.0,,,,,
Corporation Road,S101,2013,4,10,0.8,,,,,
Corporation Road,S101,2013,4,11,0.0,,,,,
Corporation Road,S101,2013,4,12,0.0,,,,,
Corporation Road,S101,2013,4,13,6.6,,,,,
Corporation Road,S101,2013,4,14,0.2,,,,,
Corporation Road,S101,2013,4,15,0.0,,,,,
Corporation Road,S101,2013,4,16,4.4,,,,,
Corporation Road,S101,2013,4,17,1.0,,,,,
Corporation Road,S101,2013,4,18,1.4,,,,,
Corporation Road,S101,2013,4,19,5.6,,,,,
Corporation Road,S101,2013,4,20,0.0,,,,,
Corporation Road,S101,2013,4,21,17.4,,,,,
Corporation Road,S101,2013,4,22,0.2,,,,,
Corporation Road,S101,2013,4,23,1.2,,,,,
Corporation Road,S101,2013,4,24,0.0,,,,,
Corporation Road,S101,2013,4,25,58.2,,,,,
