station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Mandai Lake Road,S40,2013,2,1,0.0,,,,,
Mandai Lake Road,S40,2013,2,2,0.0,,,,,
Mandai Lake Road,S40,2013,2,3,34.6,,,,,
Mandai Lake Road,S40,2013,2,4,1.2,,,,,
Mandai Lake Road,S40,2013,2,5,26.6,,,,,
Mandai Lake Road,S40,2013,2,6,17.4,,,,,
Mandai Lake Road,S40,2013,2,7,1.8,,,,,
Mandai Lake Road,S40,2013,2,8,29.4,,,,,
Mandai Lake Road,S40,2013,2,9,95.2,,,,,
Mandai Lake Road,S40,2013,2,10,52.8,,,,,
Mandai Lake Road,S40,2013,2,11,1.6,,,,,
Mandai Lake Road,S40,2013,2,12,20.4,,,,,
Mandai Lake Road,S40,2013,2,13,4.2,,,,,
Mandai Lake Road,S40,2013,2,14,48.0,,,,,
Mandai Lake Road,S40,2013,2,15,12.6,,,,,
Mandai Lake Road,S40,2013,2,16,4.4,,,,,
Mandai Lake Road,S40,2013,2,17,6.4,,,,,
Mandai Lake Road,S40,2013,2,18,10.6,,,,,
Mandai Lake Road,S40,2013,2,19,1.4,,,,,
Mandai Lake Road,S40,2013,2,20,0.0,,,,,
Mandai Lake Road,S40,2013,2,21,0.2,,,,,
Mandai Lake Road,S40,2013,2,22,0.0,,,,,
Mandai Lake Road,S40,2013,2,23,0.0,,,,,
Mandai Lake Road,S40,2013,2,24,0.0,,,,,
Mandai Lake Road,S40,2013,2,25,47.6,,,,,
Mandai Lake Road,S40,2013,2,26,92.8,,,,,
Mandai Lake Road,S40,2013,2,27,5.0,,,,,
Mandai Lake Road,S40,2013,2,28,1.0,,,,,
Mandai Lake Road,S40,2013,3,1,0.0,,,,,
Mandai Lake Road,S40,2013,3,2,54.8,,,,,
Mandai Lake Road,S40,2013,3,3,0.0,,,,,
Mandai Lake Road,S40,2013,3,4,0.0,,,,,
Mandai Lake Road,S40,2013,3,5,0.0,,,,,
Mandai Lake Road,S40,2013,3,6,0.0,,,,,
Mandai Lake Road,S40,2013,3,7,0.0,,,,,
Mandai Lake Road,S40,2013,3,8,0.0,,,,,
Mandai Lake Road,S40,2013,3,9,8.4,,,,,
Mandai Lake Road,S40,2013,3,10,55.0,,,,,
Mandai Lake Road,S40,2013,3,11,0.0,,,,,
Mandai Lake Road,S40,2013,3,12,0.0,,,,,
Mandai Lake Road,S40,2013,3,13,14.0,,,,,
Mandai Lake Road,S40,2013,3,14,7.4,,,,,
Mandai Lake Road,S40,2013,3,15,0.0,,,,,
Mandai Lake Road,S40,2013,3,16,0.0,,,,,
Mandai Lake Road,S40,2013,3,17,19.0,,,,,
Mandai Lake Road,S40,2013,3,18,0.0,,,,,
Mandai Lake Road,S40,2013,3,19,0.0,,,,,
Mandai Lake Road,S40,2013,3,20,0.0,,,,,
Mandai Lake Road,S40,2013,3,21,0.0,,,,,
Mandai Lake Road,S40,2013,3,22,39.8,,,,,
Mandai Lake Road,S40,2013,3,23,0.0,,,,,
Mandai Lake Road,S40,2013,3,24,40.8,,,,,
Mandai Lake Road,S40,2013,3,25,0.0,,,,,
Mandai Lake Road,S40,2013,3,26,17.4,,,,,
Mandai Lake Road,S40,2013,3,27,0.0,,,,,
Mandai Lake Road,S40,2013,3,28,10.6,,,,,
Mandai Lake Road,S40,2013,3,29,15.4,,,,,
Mandai Lake Road,S40,2013,3,30,35.0,,,,,
Mandai Lake Road,S40,2013,3,31,8.6,,,,,
Mandai Lake Road,S40,2013,4,1,7.0,,,,,
Mandai Lake Road,S40,2013,4,2,2.4,,,,,
Mandai Lake Road,S40,2013,4,3,1.4,,,,,
Mandai Lake Road,S40,2013,4,4,5.4,,,,,
Mandai Lake Road,S40,2013,4,5,0.0,,,,,
Mandai Lake Road,S40,2013,4,6,0.8,,,,,
Mandai Lake Road,S40,2013,4,7,0.0,,,,,
Mandai Lake Road,S40,2013,4,8,0.0,,,,,
Mandai Lake Road,S40,2013,4,9,1.2,,,,,
Mandai Lake Road,S40,2013,4,10,0.0,,,,,
Mandai Lake Road,S40,2013,4,11,0.0,,,,,
Mandai Lake Road,S40,2013,4,12,0.0,,,,,
Mandai Lake Road,S40,2013,4,13,0.6,,,,,
Mandai Lake Road,S40,2013,4,14,15.0,,,,,
Mandai Lake Road,S40,2013,4,15,0.0,,,,,
