station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Lim Chu Kang Road,S112,2013,1,1,1.0,,,,,
Lim Chu Kang Road,S112,2013,1,2,12.8,,,,,
Lim Chu Kang Road,S112,2013,1,3,0.0,,,,,
Lim Chu Kang Road,S112,2013,1,4,11.6,,,,,
Lim Chu Kang Road,S112,2013,1,5,0.0,,,,,
Lim Chu Kang Road,S112,2013,1,6,0.0,,,,,
Lim Chu Kang Road,S112,2013,1,7,0.0,,,,,
Lim Chu Kang Road,S112,2013,1,8,25.0,,,,,
Lim Chu Kang Road,S112,2013,1,9,6.6,,,,,
Lim Chu Kang Road,S112,2013,1,10,0.2,,,,,
Lim Chu Kang Road,S112,2013,1,11,0.2,,,,,
Lim Chu Kang Road,S112,2013,1,12,15.2,,,,,
Lim Chu Kang Road,S112,2013,1,13,14.2,,,,,
Lim Chu Kang Road,S112,2013,1,14,10.8,,,,,
Lim Chu Kang Road,S112,2013,1,15,14.8,,,,,
Lim Chu Kang Road,S112,2013,1,16,0.4,,,,,
Lim Chu Kang Road,S112,2013,1,17,0.0,,,,,
Lim Chu Kang Road,S112,2013,1,18,54.2,,,,,
Lim Chu Kang Road,S112,2013,1,19,24.2,,,,,
Lim Chu Kang Road,S112,2013,1,20,11.4,,,,,
Lim Chu Kang Road,S112,2013,1,21,1.4,,,,,
Lim Chu Kang Road,S112,2013,1,22,0.8,,,,,
Lim Chu Kang Road,S112,2013,1,23,0.0,,,,,
Lim Chu Kang Road,S112,2013,1,24,2.8,,,,,
Lim Chu Kang Road,S112,2013,1,25,0.0,,,,,
Lim Chu Kang Road,S112,2013,1,26,0.0,,,,,
Lim Chu Kang Road,S112,2013,1,27,0.2,,,,,
Lim Chu Kang Road,S112,2013,1,28,0.0,,,,,
Lim Chu Kang Road,S112,2013,1,29,0.0,,,,,
Lim Chu Kang Road,S112,2013,1,30,0.0,,,,,
Lim Chu Kang Road,S112,2013,1,31,0.8,,,,,
Lim Chu Kang Road,S112,2013,2,1,0.0,,,,,
Lim Chu Kang Road,S112,2013,2,2,0.2,,,,,
Lim Chu Kang Road,S112,2013,2,3,18.4,,,,,
Lim Chu Kang Road,S112,2013,2,4,1.0,,,,,
Lim Chu Kang Road,S112,2013,2,5,36.6,,,,,
Lim Chu Kang Road,S112,2013,2,6,10.2,,,,,
Lim Chu Kang Road,S112,2013,2,7,25.2,,,,,
Lim Chu Kang Road,S112,2013,2,8,30.0,,,,,
Lim Chu Kang Road,S112,2013,2,9,12.8,,,,,
Lim Chu Kang Road,S112,2013,2,10,17.0,,,,,
Lim Chu Kang Road,S112,2013,2,11,3.8,,,,,
Lim Chu Kang Road,S112,2013,2,12,1.6,,,,,
Lim Chu Kang Road,S112,2013,2,13,6.2,,,,,
Lim Chu Kang Road,S112,2013,2,14,16.8,,,,,
Lim Chu Kang Road,S112,2013,2,15,5.8,,,,,
Lim Chu Kang Road,S112,2013,2,16,5.2,,,,,
Lim Chu Kang Road,S112,2013,2,17,0.8,,,,,
Lim Chu Kang Road,S112,2013,2,18,2.8,,,,,
Lim Chu Kang Road,S112,2013,2,19,3.2,,,,,
Lim Chu Kang Road,S112,2013,2,20,0.4,,,,,
Lim Chu Kang Road,S112,2013,2,21,3.6,,,,,
Lim Chu Kang Road,S112,2013,2,22,0.0,,,,,
Lim Chu Kang Road,S112,2013,2,23,0.0,,,,,
Lim Chu Kang Road,S112,2013,2,24,0.0,,,,,
Lim Chu Kang Road,S112,2013,2,25,11.2,,,,,
Lim Chu Kang Road,S112,2013,2,26,2.2,,,,,
Lim Chu Kang Road,S112,2013,2,27,25.2,,,,,
Lim Chu Kang Road,S112,2013,2,28,0.0,,,,,
Lim Chu Kang Road,S112,2013,3,1,0.0,,,,,
Lim Chu Kang Road,S112,2013,3,2,24.4,,,,,
Lim Chu Kang Road,S112,2013,3,3,0.0,,,,,
Lim Chu Kang Road,S112,2013,3,4,0.0,,,,,
Lim Chu Kang Road,S112,2013,3,5,0.2,,,,,
Lim Chu Kang Road,S112,2013,3,6,0.0,,,,,
Lim Chu Kang Road,S112,2013,3,7,2.8,,,,,
Lim Chu Kang Road,S112,2013,3,8,3.6,,,,,
Lim Chu Kang Road,S112,2013,3,9,31.2,,,,,
Lim Chu Kang Road,S112,2013,3,10,29.0,,,,,
Lim Chu Kang Road,S112,2013,3,11,0.0,,,,,
Lim Chu Kang Road,S112,2013,3,12,0.4,,,,,
Lim Chu Kang Road,S112,2013,3,13,1.4,,,,,
Lim Chu Kang Road,S112,2013,3,14,40.0,,,,,
Lim Chu Kang Road,S112,2013,3,15,0.2,,,,,
Lim Chu Kang Road,S112,2013,3,16,0.0,,,,,
Lim Chu Kang Road,S112,2013,3,17,24.8,,,,,
Lim Chu Kang Road,S112,2013,3,18,0.0,,,,,
Lim Chu Kang Road,S112,2013,3,19,0.0,,,,,
Lim Chu Kang Road,S112,2013,3,20,0.0,,,,,
Lim Chu Kang Road,S112,2013,3,21,1.0,,,,,
Lim Chu Kang Road,S112,2013,3,22,4.2,,,,,
Lim Chu Kang Road,S112,2013,3,23,2.2,,,,,
Lim Chu Kang Road,S112,2013,3,24,5.8,,,,,
Lim Chu Kang Road,S112,2013,3,25,4.6,,,,,
Lim Chu Kang Road,S112,2013,3,26,1.6,,,,,
Lim Chu Kang Road,S112,2013,3,27,0.0,,,,,
Lim Chu Kang Road,S112,2013,3,28,109.0,,,,,
Lim Chu Kang Road,S112,2013,3,29,19.2,,,,,
Lim Chu Kang Road,S112,2013,3,30,6.4,,,,,
Lim Chu Kang Road,S112,2013,3,31,1.2,,,,,
Lim Chu Kang Road,S112,2013,4,1,32.2,,,,,
Lim Chu Kang Road,S112,2013,4,2,4.8,,,,,
Lim Chu Kang Road,S112,2013,4,3,47.6,,,,,
Lim Chu Kang Road,S112,2013,4,4,1.8,,,,,
Lim Chu Kang Road,S112,2013,4,5,0.6,,,,,
Lim Chu Kang Road,S112,2013,4,6,0.6,,,,,
Lim Chu Kang Road,S112,2013,4,7,0.0,,,,,
Lim Chu Kang Road,S112,2013,4,8,21.2,,,,,
