station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Marine Parade Road,S113,2013,1,1,3.2,,,,,
Marine Parade Road,S113,2013,1,2,23.6,,,,,
Marine Parade Road,S113,2013,1,3,9.4,,,,,
Marine Parade Road,S113,2013,1,4,0.2,,,,,
Marine Parade Road,S113,2013,1,5,0.0,,,,,
Marine Parade Road,S113,2013,1,6,0.0,,,,,
Marine Parade Road,S113,2013,1,7,0.0,,,,,
Marine Parade Road,S113,2013,1,8,1.6,,,,,
Marine Parade Road,S113,2013,1,9,4.0,,,,,
Marine Parade Road,S113,2013,1,10,0.0,,,,,
Marine Parade Road,S113,2013,1,11,13.8,,,,,
Marine Parade Road,S113,2013,1,12,14.4,,,,,
Marine Parade Road,S113,2013,1,13,18.2,,,,,
Marine Parade Road,S113,2013,1,14,0.2,,,,,
Marine Parade Road,S113,2013,1,15,0.2,,,,,
Marine Parade Road,S113,2013,1,16,0.0,,,,,
Marine Parade Road,S113,2013,1,17,0.0,,,,,
Marine Parade Road,S113,2013,1,18,60.8,,,,,
Marine Parade Road,S113,2013,1,19,43.0,,,,,
Marine Parade Road,S113,2013,1,20,5.4,,,,,
Marine Parade Road,S113,2013,1,21,1.6,,,,,
Marine Parade Road,S113,2013,1,22,0.8,,,,,
Marine Parade Road,S113,2013,1,23,0.0,,,,,
Marine Parade Road,S113,2013,1,24,1.0,,,,,
Marine Parade Road,S113,2013,1,25,0.0,,,,,
Marine Parade Road,S113,2013,1,26,0.0,,,,,
Marine Parade Road,S113,2013,1,27,0.0,,,,,
Marine Parade Road,S113,2013,1,28,0.0,,,,,
Marine Parade Road,S113,2013,1,29,0.0,,,,,
Marine Parade Road,S113,2013,1,30,0.0,,,,,
Marine Parade Road,S113,2013,1,31,0.0,,,,,
Marine Parade Road,S113,2013,2,1,0.0,,,,,
Marine Parade Road,S113,2013,2,2,0.0,,,,,
Marine Parade Road,S113,2013,2,3,26.2,,,,,
Marine Parade Road,S113,2013,2,4,0.6,,,,,
Marine Parade Road,S113,2013,2,5,12.2,,,,,
Marine Parade Road,S113,2013,2,6,3.4,,,,,
Marine Parade Road,S113,2013,2,7,0.0,,,,,
Marine Parade Road,S113,2013,2,8,43.8,,,,,
Marine Parade Road,S113,2013,2,9,3.0,,,,,
Marine Parade Road,S113,2013,2,10,51.0,,,,,
Marine Parade Road,S113,2013,2,11,13.4,,,,,
Marine Parade Road,S113,2013,2,12,3.0,,,,,
Marine Parade Road,S113,2013,2,13,7.8,,,,,
Marine Parade Road,S113,2013,2,14,43.0,,,,,
Marine Parade Road,S113,2013,2,15,2.6,,,,,
Marine Parade Road,S113,2013,2,16,1.2,,,,,
Marine Parade Road,S113,2013,2,17,0.0,,,,,
Marine Parade Road,S113,2013,2,18,9.6,,,,,
Marine Parade Road,S113,2013,2,19,0.0,,,,,
Marine Parade Road,S113,2013,2,20,0.0,,,,,
Marine Parade Road,S113,2013,2,21,11.6,,,,,
Marine Parade Road,S113,2013,2,22,0.0,,,,,
Marine Parade Road,S113,2013,2,23,0.0,,,,,
Marine Parade Road,S113,2013,2,24,0.0,,,,,
Marine Parade Road,S113,2013,2,25,13.2,,,,,
Marine Parade Road,S113,2013,2,26,14.6,,,,,
Marine Parade Road,S113,2013,2,27,6.8,,,,,
Marine Parade Road,S113,2013,2,28,0.0,,,,,
Marine Parade Road,S113,2013,3,1,0.0,,,,,
Marine Parade Road,S113,2013,3,2,13.8,,,,,
Marine Parade Road,S113,2013,3,3,0.0,,,,,
Marine Parade Road,S113,2013,3,4,0.0,,,,,
Marine Parade Road,S113,2013,3,5,1.0,,,,,
Marine Parade Road,S113,2013,3,6,0.0,,,,,
Marine Parade Road,S113,2013,3,7,0.0,,,,,
Marine Parade Road,S113,2013,3,8,0.0,,,,,
Marine Parade Road,S113,2013,3,9,5.2,,,,,
Marine Parade Road,S113,2013,3,10,20.6,,,,,
Marine Parade Road,S113,2013,3,11,0.2,,,,,
Marine Parade Road,S113,2013,3,12,0.0,,,,,
Marine Parade Road,S113,2013,3,13,0.0,,,,,
Marine Parade Road,S113,2013,3,14,0.0,,,,,
Marine Parade Road,S113,2013,3,15,13.0,,,,,
Marine Parade Road,S113,2013,3,16,0.0,,,,,
Marine Parade Road,S113,2013,3,17,0.6,,,,,
Marine Parade Road,S113,2013,3,18,0.0,,,,,
Marine Parade Road,S113,2013,3,19,0.0,,,,,
Marine Parade Road,S113,2013,3,20,0.0,,,,,
Marine Parade Road,S113,2013,3,21,0.0,,,,,
Marine Parade Road,S113,2013,3,22,0.0,,,,,
Marine Parade Road,S113,2013,3,23,0.0,,,,,
Marine Parade Road,S113,2013,3,24,0.0,,,,,
Marine Parade Road,S113,2013,3,25,2.8,,,,,
Marine Parade Road,S113,2013,3,26,0.6,,,,,
Marine Parade Road,S113,2013,3,27,0.0,,,,,
Marine Parade Road,S113,2013,3,28,0.0,,,,,
Marine Parade Road,S113,2013,3,29,12.2,,,,,
Marine Parade Road,S113,2013,3,30,0.6,,,,,
Marine Parade Road,S113,2013,3,31,0.2,,,,,
Marine Parade Road,S113,2013,4,1,0.0,,,,,
Marine Parade Road,S113,2013,4,2,3.4,,,,,
Marine Parade Road,S113,2013,4,3,0.6,,,,,
Marine Parade Road,S113,2013,4,4,12.4,,,,,
Marine Parade Road,S113,2013,4,5,0.0,,,,,
Marine Parade Road,S113,2013,4,6,23.4,,,,,
Marine Parade Road,S113,2013,4,7,0.0,,,,,
Marine Parade Road,S113,2013,4,8,13.0,,,,,
Marine Parade Road,S113,2013,4,9,0.0,,,,,
Marine Parade Road,S113,2013,4,10,0.0,,,,,
