station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Alexandra Road,S77,2013,1,1,1.6,,,,,
Alexandra Road,S77,2013,1,2,0.4,,,,,
Alexandra Road,S77,2013,1,3,3.4,,,,,
Alexandra Road,S77,2013,1,4,12.4,,,,,
Alexandra Road,S77,2013,1,5,0.0,,,,,
Alexandra Road,S77,2013,1,6,0.0,,,,,
Alexandra Road,S77,2013,1,7,0.0,,,,,
Alexandra Road,S77,2013,1,8,11.6,,,,,
Alexandra Road,S77,2013,1,9,2.6,,,,,
Alexandra Road,S77,2013,1,10,0.2,,,,,
Alexandra Road,S77,2013,1,11,16.8,,,,,
Alexandra Road,S77,2013,1,12,37.2,,,,,
Alexandra Road,S77,2013,1,13,0.0,,,,,
Alexandra Road,S77,2013,1,14,3.8,,,,,
Alexandra Road,S77,2013,1,15,1.2,,,,,
Alexandra Road,S77,2013,1,16,1.2,,,,,
Alexandra Road,S77,2013,1,17,0.0,,,,,
Alexandra Road,S77,2013,1,18,51.4,,,,,
Alexandra Road,S77,2013,1,19,25.8,,,,,
Alexandra Road,S77,2013,1,20,2.0,,,,,
Alexandra Road,S77,2013,1,21,1.4,,,,,
Alexandra Road,S77,2013,1,22,0.8,,,,,
Alexandra Road,S77,2013,1,23,0.0,,,,,
Alexandra Road,S77,2013,1,24,0.6,,,,,
Alexandra Road,S77,2013,1,25,0.0,,,,,
Alexandra Road,S77,2013,1,26,0.0,,,,,
Alexandra Road,S77,2013,1,27,0.0,,,,,
Alexandra Road,S77,2013,1,28,0.0,,,,,
Alexandra Road,S77,2013,1,29,0.0,,,,,
Alexandra Road,S77,2013,1,30,0.0,,,,,
Alexandra Road,S77,2013,1,31,0.0,,,,,
Alexandra Road,S77,2013,2,1,0.0,,,,,
Alexandra Road,S77,2013,2,2,0.0,,,,,
Alexandra Road,S77,2013,2,3,55.4,,,,,
Alexandra Road,S77,2013,2,4,1.0,,,,,
Alexandra Road,S77,2013,2,5,39.4,,,,,
Alexandra Road,S77,2013,2,6,59.6,,,,,
Alexandra Road,S77,2013,2,7,55.2,,,,,
Alexandra Road,S77,2013,2,8,48.0,,,,,
Alexandra Road,S77,2013,2,9,28.4,,,,,
Alexandra Road,S77,2013,2,10,15.8,,,,,
Alexandra Road,S77,2013,2,11,0.4,,,,,
Alexandra Road,S77,2013,2,12,10.4,,,,,
Alexandra Road,S77,2013,2,13,0.2,,,,,
Alexandra Road,S77,2013,2,14,38.6,,,,,
Alexandra Road,S77,2013,2,15,12.2,,,,,
Alexandra Road,S77,2013,2,16,2.8,,,,,
Alexandra Road,S77,2013,2,17,0.0,,,,,
Alexandra Road,S77,2013,2,18,2.4,,,,,
Alexandra Road,S77,2013,2,19,2.8,,,,,
Alexandra Road,S77,2013,2,20,0.0,,,,,
Alexandra Road,S77,2013,2,21,19.0,,,,,
Alexandra Road,S77,2013,2,22,0.2,,,,,
Alexandra Road,S77,2013,2,23,0.0,,,,,
Alexandra Road,S77,2013,2,24,0.0,,,,,
Alexandra Road,S77,2013,2,25,5.4,,,,,
Alexandra Road,S77,2013,2,26,12.0,,,,,
Alexandra Road,S77,2013,2,27,0.0,,,,,
Alexandra Road,S77,2013,2,28,0.0,,,,,
Alexandra Road,S77,2013,3,1,0.0,,,,,
Alexandra Road,S77,2013,3,2,17.8,,,,,
Alexandra Road,S77,2013,3,3,0.0,,,,,
Alexandra Road,S77,2013,3,4,0.6,,,,,
Alexandra Road,S77,2013,3,5,1.0,,,,,
Alexandra Road,S77,2013,3,6,0.0,,,,,
Alexandra Road,S77,2013,3,7,0.4,,,,,
