station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Kent Ridge Road,S71,2013,1,1,10.0,,,,,
Kent Ridge Road,S71,2013,1,2,0.4,,,,,
Kent Ridge Road,S71,2013,1,3,2.0,,,,,
Kent Ridge Road,S71,2013,1,4,23.8,,,,,
Kent Ridge Road,S71,2013,1,5,0.0,,,,,
Kent Ridge Road,S71,2013,1,6,0.0,,,,,
Kent Ridge Road,S71,2013,1,7,0.0,,,,,
Kent Ridge Road,S71,2013,1,8,13.8,,,,,
Kent Ridge Road,S71,2013,1,9,1.0,,,,,
Kent Ridge Road,S71,2013,1,10,0.2,,,,,
Kent Ridge Road,S71,2013,1,11,32.2,,,,,
Kent Ridge Road,S71,2013,1,12,2.6,,,,,
Kent Ridge Road,S71,2013,1,13,0.0,,,,,
Kent Ridge Road,S71,2013,1,14,16.6,,,,,
Kent Ridge Road,S71,2013,1,15,1.8,,,,,
Kent Ridge Road,S71,2013,1,16,3.4,,,,,
Kent Ridge Road,S71,2013,1,17,0.0,,,,,
Kent Ridge Road,S71,2013,1,18,55.2,,,,,
Kent Ridge Road,S71,2013,1,19,22.8,,,,,
Kent Ridge Road,S71,2013,1,20,0.8,,,,,
Kent Ridge Road,S71,2013,1,21,1.2,,,,,
Kent Ridge Road,S71,2013,1,22,0.6,,,,,
Kent Ridge Road,S71,2013,1,23,0.0,,,,,
Kent Ridge Road,S71,2013,1,24,1.4,,,,,
Kent Ridge Road,S71,2013,1,25,0.0,,,,,
Kent Ridge Road,S71,2013,1,26,0.0,,,,,
Kent Ridge Road,S71,2013,1,27,0.0,,,,,
Kent Ridge Road,S71,2013,1,28,0.0,,,,,
Kent Ridge Road,S71,2013,1,29,0.0,,,,,
Kent Ridge Road,S71,2013,1,30,0.0,,,,,
Kent Ridge Road,S71,2013,1,31,0.0,,,,,
Kent Ridge Road,S71,2013,2,1,0.0,,,,,
Kent Ridge Road,S71,2013,2,2,0.0,,,,,
Kent Ridge Road,S71,2013,2,3,58.0,,,,,
Kent Ridge Road,S71,2013,2,4,0.6,,,,,
Kent Ridge Road,S71,2013,2,5,62.8,,,,,
Kent Ridge Road,S71,2013,2,6,75.8,,,,,
Kent Ridge Road,S71,2013,2,7,79.6,,,,,
Kent Ridge Road,S71,2013,2,8,66.8,,,,,
Kent Ridge Road,S71,2013,2,9,26.2,,,,,
Kent Ridge Road,S71,2013,2,10,29.2,,,,,
Kent Ridge Road,S71,2013,2,11,0.4,,,,,
Kent Ridge Road,S71,2013,2,12,5.0,,,,,
Kent Ridge Road,S71,2013,2,13,4.6,,,,,
Kent Ridge Road,S71,2013,2,14,27.2,,,,,
Kent Ridge Road,S71,2013,2,15,10.2,,,,,
Kent Ridge Road,S71,2013,2,16,12.0,,,,,
Kent Ridge Road,S71,2013,2,17,0.2,,,,,
Kent Ridge Road,S71,2013,2,18,0.8,,,,,
Kent Ridge Road,S71,2013,2,19,9.2,,,,,
Kent Ridge Road,S71,2013,2,20,0.0,,,,,
Kent Ridge Road,S71,2013,2,21,3.8,,,,,
Kent Ridge Road,S71,2013,2,22,0.0,,,,,
Kent Ridge Road,S71,2013,2,23,0.0,,,,,
Kent Ridge Road,S71,2013,2,24,0.0,,,,,
Kent Ridge Road,S71,2013,2,25,3.2,,,,,
Kent Ridge Road,S71,2013,2,26,52.6,,,,,
Kent Ridge Road,S71,2013,2,27,1.6,,,,,
Kent Ridge Road,S71,2013,2,28,0.2,,,,,
Kent Ridge Road,S71,2013,3,1,0.2,,,,,
Kent Ridge Road,S71,2013,3,2,20.2,,,,,
Kent Ridge Road,S71,2013,3,3,0.0,,,,,
Kent Ridge Road,S71,2013,3,4,0.0,,,,,
Kent Ridge Road,S71,2013,3,5,0.0,,,,,
Kent Ridge Road,S71,2013,3,6,0.0,,,,,
Kent Ridge Road,S71,2013,3,7,2.6,,,,,
Kent Ridge Road,S71,2013,3,8,0.0,,,,,
Kent Ridge Road,S71,2013,3,9,32.4,,,,,
Kent Ridge Road,S71,2013,3,10,4.8,,,,,
Kent Ridge Road,S71,2013,3,11,0.0,,,,,
Kent Ridge Road,S71,2013,3,12,0.0,,,,,
Kent Ridge Road,S71,2013,3,13,1.8,,,,,
Kent Ridge Road,S71,2013,3,14,8.8,,,,,
Kent Ridge Road,S71,2013,3,15,0.0,,,,,
Kent Ridge Road,S71,2013,3,16,0.0,,,,,
Kent Ridge Road,S71,2013,3,17,14.2,,,,,
Kent Ridge Road,S71,2013,3,18,0.0,,,,,
Kent Ridge Road,S71,2013,3,19,1.4,,,,,
Kent Ridge Road,S71,2013,3,20,0.0,,,,,
Kent Ridge Road,S71,2013,3,21,0.0,,,,,
Kent Ridge Road,S71,2013,3,22,0.0,,,,,
Kent Ridge Road,S71,2013,3,23,0.0,,,,,
Kent Ridge Road,S71,2013,3,24,0.0,,,,,
Kent Ridge Road,S71,2013,3,25,37.0,,,,,
Kent Ridge Road,S71,2013,3,26,0.0,,,,,
Kent Ridge Road,S71,2013,3,27,0.2,,,,,
Kent Ridge Road,S71,2013,3,28,0.0,,,,,
Kent Ridge Road,S71,2013,3,29,39.6,,,,,
Kent Ridge Road,S71,2013,3,30,0.0,,,,,
Kent Ridge Road,S71,2013,3,31,14.6,,,,,
Kent Ridge Road,S71,2013,4,1,0.2,,,,,
Kent Ridge Road,S71,2013,4,2,8.4,,,,,
Kent Ridge Road,S71,2013,4,3,0.2,,,,,
Kent Ridge Road,S71,2013,4,4,20.8,,,,,
Kent Ridge Road,S71,2013,4,5,0.2,,,,,
Kent Ridge Road,S71,2013,4,6,14.6,,,,,
Kent Ridge Road,S71,2013,4,7,0.0,,,,,
Kent Ridge Road,S71,2013,4,8,3.8,,,,,
Kent Ridge Road,S71,2013,4,9,2.2,,,,,
Kent Ridge Road,S71,2013,4,10,0.0,,,,,
Kent Ridge Road,S71,2013,4,11,0.0,,,,,
Kent Ridge Road,S71,2013,4,12,0.0,,,,,
Kent Ridge Road,S71,2013,4,13,19.6,,,,,
Kent Ridge Road,S71,2013,4,14,0.2,,,,,
Kent Ridge Road,S71,2013,4,15,0.0,,,,,
Kent Ridge Road,S71,2013,4,16,69.2,,,,,
Kent Ridge Road,S71,2013,4,17,0.6,,,,,
Kent Ridge Road,S71,2013,4,18,1.8,,,,,
Kent Ridge Road,S71,2013,4,19,8.4,,,,,
Kent Ridge Road,S71,2013,4,20,0.0,,,,,
Kent Ridge Road,S71,2013,4,21,32.8,,,,,
Kent Ridge Road,S71,2013,4,22,0.0,,,,,
Kent Ridge Road,S71,2013,4,23,6.4,,,,,
Kent Ridge Road,S71,2013,4,24,0.0,,,,,
Kent Ridge Road,S71,2013,4,25,23.8,,,,,
Kent Ridge Road,S71,2013,4,26,0.6,,,,,
Kent Ridge Road,S71,2013,4,27,9.0,,,,,
Kent Ridge Road,S71,2013,4,28,1.0,,,,,
Kent Ridge Road,S71,2013,4,29,0.0,,,,,
Kent Ridge Road,S71,2013,4,30,0.0,,,,,
Kent Ridge Road,S71,2013,5,1,0.0,,,,,
Kent Ridge Road,S71,2013,5,2,0.0,,,,,
Kent Ridge Road,S71,2013,5,3,3.0,,,,,
Kent Ridge Road,S71,2013,5,4,0.0,,,,,
