station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Admiralty Road West,S105,2013,1,1,0.2,,,,,
Admiralty Road West,S105,2013,1,2,27.0,,,,,
Admiralty Road West,S105,2013,1,3,0.8,,,,,
Admiralty Road West,S105,2013,1,4,0.0,,,,,
Admiralty Road West,S105,2013,1,5,0.0,,,,,
Admiralty Road West,S105,2013,1,6,0.0,,,,,
Admiralty Road West,S105,2013,1,7,0.0,,,,,
Admiralty Road West,S105,2013,1,8,8.8,,,,,
Admiralty Road West,S105,2013,1,9,21.6,,,,,
Admiralty Road West,S105,2013,1,10,0.2,,,,,
Admiralty Road West,S105,2013,1,11,0.0,,,,,
Admiralty Road West,S105,2013,1,12,0.6,,,,,
Admiralty Road West,S105,2013,1,13,2.2,,,,,
Admiralty Road West,S105,2013,1,14,1.8,,,,,
Admiralty Road West,S105,2013,1,15,3.0,,,,,
Admiralty Road West,S105,2013,1,16,1.0,,,,,
Admiralty Road West,S105,2013,1,17,0.0,,,,,
Admiralty Road West,S105,2013,1,18,54.2,,,,,
Admiralty Road West,S105,2013,1,19,34.8,,,,,
Admiralty Road West,S105,2013,1,20,9.0,,,,,
Admiralty Road West,S105,2013,1,21,2.0,,,,,
Admiralty Road West,S105,2013,1,22,1.2,,,,,
Admiralty Road West,S105,2013,1,23,0.0,,,,,
Admiralty Road West,S105,2013,1,24,0.8,,,,,
Admiralty Road West,S105,2013,1,25,0.0,,,,,
Admiralty Road West,S105,2013,1,26,0.0,,,,,
Admiralty Road West,S105,2013,1,27,0.0,,,,,
Admiralty Road West,S105,2013,1,28,0.4,,,,,
Admiralty Road West,S105,2013,1,29,0.0,,,,,
Admiralty Road West,S105,2013,1,30,0.0,,,,,
Admiralty Road West,S105,2013,1,31,0.0,,,,,
Admiralty Road West,S105,2013,2,1,0.0,,,,,
Admiralty Road West,S105,2013,2,2,0.0,,,,,
Admiralty Road West,S105,2013,2,3,44.0,,,,,
Admiralty Road West,S105,2013,2,4,1.0,,,,,
Admiralty Road West,S105,2013,2,5,4.0,,,,,
Admiralty Road West,S105,2013,2,6,11.2,,,,,
Admiralty Road West,S105,2013,2,7,11.8,,,,,
Admiralty Road West,S105,2013,2,8,35.0,,,,,
Admiralty Road West,S105,2013,2,9,35.4,,,,,
Admiralty Road West,S105,2013,2,10,21.0,,,,,
Admiralty Road West,S105,2013,2,11,2.4,,,,,
Admiralty Road West,S105,2013,2,12,29.2,,,,,
Admiralty Road West,S105,2013,2,13,0.8,,,,,
Admiralty Road West,S105,2013,2,14,34.0,,,,,
Admiralty Road West,S105,2013,2,15,13.0,,,,,
Admiralty Road West,S105,2013,2,16,10.8,,,,,
Admiralty Road West,S105,2013,2,17,1.0,,,,,
Admiralty Road West,S105,2013,2,18,11.4,,,,,
Admiralty Road West,S105,2013,2,19,0.0,,,,,
Admiralty Road West,S105,2013,2,20,0.2,,,,,
Admiralty Road West,S105,2013,2,21,1.0,,,,,
Admiralty Road West,S105,2013,2,22,0.0,,,,,
Admiralty Road West,S105,2013,2,23,0.0,,,,,
Admiralty Road West,S105,2013,2,24,0.0,,,,,
Admiralty Road West,S105,2013,2,25,71.6,,,,,
Admiralty Road West,S105,2013,2,26,5.6,,,,,
Admiralty Road West,S105,2013,2,27,2.0,,,,,
Admiralty Road West,S105,2013,2,28,0.2,,,,,
Admiralty Road West,S105,2013,3,1,1.2,,,,,
Admiralty Road West,S105,2013,3,2,33.2,,,,,
Admiralty Road West,S105,2013,3,3,0.0,,,,,
Admiralty Road West,S105,2013,3,4,0.0,,,,,
Admiralty Road West,S105,2013,3,5,0.0,,,,,
Admiralty Road West,S105,2013,3,6,0.2,,,,,
Admiralty Road West,S105,2013,3,7,0.0,,,,,
Admiralty Road West,S105,2013,3,8,0.0,,,,,
Admiralty Road West,S105,2013,3,9,1.8,,,,,
Admiralty Road West,S105,2013,3,10,7.0,,,,,
Admiralty Road West,S105,2013,3,11,0.0,,,,,
Admiralty Road West,S105,2013,3,12,0.0,,,,,
Admiralty Road West,S105,2013,3,13,8.2,,,,,
Admiralty Road West,S105,2013,3,14,0.4,,,,,
Admiralty Road West,S105,2013,3,15,0.0,,,,,
Admiralty Road West,S105,2013,3,16,0.0,,,,,
Admiralty Road West,S105,2013,3,17,12.4,,,,,
Admiralty Road West,S105,2013,3,18,0.0,,,,,
Admiralty Road West,S105,2013,3,19,0.0,,,,,
Admiralty Road West,S105,2013,3,20,0.0,,,,,
Admiralty Road West,S105,2013,3,21,8.0,,,,,
Admiralty Road West,S105,2013,3,22,18.0,,,,,
Admiralty Road West,S105,2013,3,23,1.2,,,,,
Admiralty Road West,S105,2013,3,24,38.4,,,,,
Admiralty Road West,S105,2013,3,25,0.0,,,,,
Admiralty Road West,S105,2013,3,26,0.4,,,,,
Admiralty Road West,S105,2013,3,27,0.0,,,,,
Admiralty Road West,S105,2013,3,28,13.4,,,,,
Admiralty Road West,S105,2013,3,29,38.6,,,,,
Admiralty Road West,S105,2013,3,30,84.8,,,,,
Admiralty Road West,S105,2013,3,31,23.0,,,,,
Admiralty Road West,S105,2013,4,1,18.6,,,,,
Admiralty Road West,S105,2013,4,2,3.4,,,,,
Admiralty Road West,S105,2013,4,3,3.4,,,,,
Admiralty Road West,S105,2013,4,4,6.4,,,,,
Admiralty Road West,S105,2013,4,5,0.0,,,,,
Admiralty Road West,S105,2013,4,6,1.0,,,,,
Admiralty Road West,S105,2013,4,7,0.0,,,,,
Admiralty Road West,S105,2013,4,8,4.4,,,,,
