station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Handy Road,S118,2013,1,1,5.0,,,,,
Handy Road,S118,2013,1,2,1.8,,,,,
Handy Road,S118,2013,1,3,0.4,,,,,
Handy Road,S118,2013,1,4,4.4,,,,,
Handy Road,S118,2013,1,5,0.0,,,,,
Handy Road,S118,2013,1,6,0.0,,,,,
Handy Road,S118,2013,1,7,0.0,,,,,
Handy Road,S118,2013,1,8,9.6,,,,,
Handy Road,S118,2013,1,9,3.8,,,,,
Handy Road,S118,2013,1,10,0.2,,,,,
Handy Road,S118,2013,1,11,14.2,,,,,
Handy Road,S118,2013,1,12,43.4,,,,,
Handy Road,S118,2013,1,13,2.6,,,,,
Handy Road,S118,2013,1,14,5.0,,,,,
Handy Road,S118,2013,1,15,11.4,,,,,
Handy Road,S118,2013,1,16,0.6,,,,,
Handy Road,S118,2013,1,17,0.0,,,,,
Handy Road,S118,2013,1,18,57.2,,,,,
Handy Road,S118,2013,1,19,32.0,,,,,
Handy Road,S118,2013,1,20,1.5,,,,,
Handy Road,S118,2013,1,21,1.8,,,,,
Handy Road,S118,2013,1,22,0.8,,,,,
Handy Road,S118,2013,1,23,0.0,,,,,
Handy Road,S118,2013,1,24,3.0,,,,,
Handy Road,S118,2013,1,25,0.0,,,,,
Handy Road,S118,2013,1,26,0.0,,,,,
Handy Road,S118,2013,1,27,0.0,,,,,
Handy Road,S118,2013,1,28,0.0,,,,,
Handy Road,S118,2013,1,29,0.0,,,,,
Handy Road,S118,2013,1,30,0.0,,,,,
Handy Road,S118,2013,1,31,0.0,,,,,
Handy Road,S118,2013,2,1,0.0,,,,,
Handy Road,S118,2013,2,2,0.0,,,,,
Handy Road,S118,2013,2,3,38.8,,,,,
Handy Road,S118,2013,2,4,0.6,,,,,
Handy Road,S118,2013,2,5,18.8,,,,,
Handy Road,S118,2013,2,6,19.6,,,,,
Handy Road,S118,2013,2,7,33.0,,,,,
Handy Road,S118,2013,2,8,31.6,,,,,
Handy Road,S118,2013,2,9,27.6,,,,,
Handy Road,S118,2013,2,10,27.4,,,,,
Handy Road,S118,2013,2,11,2.0,,,,,
Handy Road,S118,2013,2,12,2.2,,,,,
Handy Road,S118,2013,2,13,0.6,,,,,
Handy Road,S118,2013,2,14,67.2,,,,,
Handy Road,S118,2013,2,15,66.4,,,,,
Handy Road,S118,2013,2,16,6.6,,,,,
Handy Road,S118,2013,2,17,0.0,,,,,
Handy Road,S118,2013,2,18,10.4,,,,,
Handy Road,S118,2013,2,19,0.4,,,,,
Handy Road,S118,2013,2,20,0.0,,,,,
Handy Road,S118,2013,2,21,18.2,,,,,
Handy Road,S118,2013,2,22,0.2,,,,,
Handy Road,S118,2013,2,23,0.0,,,,,
Handy Road,S118,2013,2,24,0.0,,,,,
Handy Road,S118,2013,2,25,12.2,,,,,
Handy Road,S118,2013,2,26,4.2,,,,,
Handy Road,S118,2013,2,27,0.0,,,,,
Handy Road,S118,2013,2,28,0.0,,,,,
Handy Road,S118,2013,3,1,0.2,,,,,
Handy Road,S118,2013,3,2,10.0,,,,,
Handy Road,S118,2013,3,3,0.0,,,,,
Handy Road,S118,2013,3,4,1.2,,,,,
Handy Road,S118,2013,3,5,2.8,,,,,
Handy Road,S118,2013,3,6,0.2,,,,,
Handy Road,S118,2013,3,7,0.0,,,,,
Handy Road,S118,2013,3,8,0.0,,,,,
Handy Road,S118,2013,3,9,30.4,,,,,
Handy Road,S118,2013,3,10,0.2,,,,,
Handy Road,S118,2013,3,11,0.0,,,,,
Handy Road,S118,2013,3,12,0.0,,,,,
Handy Road,S118,2013,3,13,0.2,,,,,
Handy Road,S118,2013,3,14,19.8,,,,,
Handy Road,S118,2013,3,15,0.0,,,,,
Handy Road,S118,2013,3,16,0.0,,,,,
Handy Road,S118,2013,3,17,36.2,,,,,
Handy Road,S118,2013,3,18,0.0,,,,,
Handy Road,S118,2013,3,19,0.0,,,,,
Handy Road,S118,2013,3,20,0.0,,,,,
Handy Road,S118,2013,3,21,0.0,,,,,
Handy Road,S118,2013,3,22,6.8,,,,,
Handy Road,S118,2013,3,23,3.8,,,,,
Handy Road,S118,2013,3,24,0.0,,,,,
Handy Road,S118,2013,3,25,19.6,,,,,
Handy Road,S118,2013,3,26,3.8,,,,,
Handy Road,S118,2013,3,27,3.6,,,,,
Handy Road,S118,2013,3,28,0.0,,,,,
Handy Road,S118,2013,3,29,7.0,,,,,
Handy Road,S118,2013,3,30,0.2,,,,,
Handy Road,S118,2013,3,31,2.2,,,,,
Handy Road,S118,2013,4,1,0.0,,,,,
Handy Road,S118,2013,4,2,0.0,,,,,
Handy Road,S118,2013,4,3,5.8,,,,,
Handy Road,S118,2013,4,4,5.4,,,,,
Handy Road,S118,2013,4,5,0.0,,,,,
Handy Road,S118,2013,4,6,32.0,,,,,
Handy Road,S118,2013,4,7,0.0,,,,,
Handy Road,S118,2013,4,8,5.8,,,,,
Handy Road,S118,2013,4,9,21.4,,,,,
Handy Road,S118,2013,4,10,0.2,,,,,
