station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Bukit Timah Road,S90,2013,1,1,3.6,,,,,
Bukit Timah Road,S90,2013,1,2,3.0,,,,,
Bukit Timah Road,S90,2013,1,3,0.4,,,,,
Bukit Timah Road,S90,2013,1,4,7.0,,,,,
Bukit Timah Road,S90,2013,1,5,0.0,,,,,
Bukit Timah Road,S90,2013,1,6,0.0,,,,,
Bukit Timah Road,S90,2013,1,7,0.0,,,,,
Bukit Timah Road,S90,2013,1,8,9.2,,,,,
Bukit Timah Road,S90,2013,1,9,3.0,,,,,
Bukit Timah Road,S90,2013,1,10,0.0,,,,,
Bukit Timah Road,S90,2013,1,11,8.2,,,,,
Bukit Timah Road,S90,2013,1,12,59.8,,,,,
Bukit Timah Road,S90,2013,1,13,0.0,,,,,
Bukit Timah Road,S90,2013,1,14,10.8,,,,,
Bukit Timah Road,S90,2013,1,15,14.4,,,,,
Bukit Timah Road,S90,2013,1,16,0.8,,,,,
Bukit Timah Road,S90,2013,1,17,0.0,,,,,
Bukit Timah Road,S90,2013,1,18,51.8,,,,,
Bukit Timah Road,S90,2013,1,19,29.4,,,,,
Bukit Timah Road,S90,2013,1,20,3.0,,,,,
Bukit Timah Road,S90,2013,1,21,1.2,,,,,
Bukit Timah Road,S90,2013,1,22,1.0,,,,,
Bukit Timah Road,S90,2013,1,23,0.0,,,,,
Bukit Timah Road,S90,2013,1,24,1.6,,,,,
Bukit Timah Road,S90,2013,1,25,0.0,,,,,
Bukit Timah Road,S90,2013,1,26,0.0,,,,,
Bukit Timah Road,S90,2013,1,27,0.0,,,,,
Bukit Timah Road,S90,2013,1,28,0.0,,,,,
Bukit Timah Road,S90,2013,1,29,0.0,,,,,
Bukit Timah Road,S90,2013,1,30,0.0,,,,,
Bukit Timah Road,S90,2013,1,31,0.0,,,,,
Bukit Timah Road,S90,2013,2,1,0.0,,,,,
Bukit Timah Road,S90,2013,2,2,0.0,,,,,
Bukit Timah Road,S90,2013,2,3,37.8,,,,,
Bukit Timah Road,S90,2013,2,4,0.4,,,,,
Bukit Timah Road,S90,2013,2,5,31.6,,,,,
Bukit Timah Road,S90,2013,2,6,7.6,,,,,
Bukit Timah Road,S90,2013,2,7,31.0,,,,,
Bukit Timah Road,S90,2013,2,8,47.4,,,,,
Bukit Timah Road,S90,2013,2,9,41.2,,,,,
Bukit Timah Road,S90,2013,2,10,10.8,,,,,
Bukit Timah Road,S90,2013,2,11,1.0,,,,,
Bukit Timah Road,S90,2013,2,12,13.0,,,,,
Bukit Timah Road,S90,2013,2,13,0.8,,,,,
Bukit Timah Road,S90,2013,2,14,38.2,,,,,
Bukit Timah Road,S90,2013,2,15,25.2,,,,,
Bukit Timah Road,S90,2013,2,16,3.2,,,,,
Bukit Timah Road,S90,2013,2,17,0.0,,,,,
Bukit Timah Road,S90,2013,2,18,11.8,,,,,
Bukit Timah Road,S90,2013,2,19,1.8,,,,,
Bukit Timah Road,S90,2013,2,20,0.0,,,,,
Bukit Timah Road,S90,2013,2,21,29.0,,,,,
