station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Kim Chuan Road,S43,2013,2,14,79.0,25.4,28.3,23.5,6.3,33.8
Kim Chuan Road,S43,2013,2,15,9.2,25.9,29.7,23.6,7.5,42.8
Kim Chuan Road,S43,2013,2,16,2.6,26.3,30.3,24.9,6.3,33.5
Kim Chuan Road,S43,2013,2,17,0.2,25.4,26.2,24.5,8.9,30.6
Kim Chuan Road,S43,2013,2,18,11.2,26.7,31.0,25.0,9.0,32.0
Kim Chuan Road,S43,2013,2,19,0.4,26.8,28.1,25.7,8.1,23.4
Kim Chuan Road,S43,2013,2,20,0.2,27.7,31.3,25.8,9.0,30.2
Kim Chuan Road,S43,2013,2,21,7.2,27.1,29.9,25.3,8.1,28.8
Kim Chuan Road,S43,2013,2,22,0.0,28.0,31.9,25.6,12.3,34.2
Kim Chuan Road,S43,2013,2,23,0.0,28.5,32.5,25.5,11.3,32.4
Kim Chuan Road,S43,2013,2,24,0.0,28.2,30.8,25.6,10.7,33.5
Kim Chuan Road,S43,2013,2,25,45.2,27.5,32.0,24.1,7.9,35.3
Kim Chuan Road,S43,2013,2,26,46.8,27.2,32.4,24.5,7.2,24.1
Kim Chuan Road,S43,2013,2,27,2.8,27.6,31.4,25.2,6.0,24.5
Kim Chuan Road,S43,2013,2,28,0.0,28.0,32.8,26.0,7.3,22.7
Kim Chuan Road,S43,2013,3,1,0.0,28.5,33.4,26.2,8.8,26.3
Kim Chuan Road,S43,2013,3,2,27.2,28.2,32.8,24.0,11.1,33.1
Kim Chuan Road,S43,2013,3,3,0.0,28.2,31.1,26.1,16.2,42.1
Kim Chuan Road,S43,2013,3,4,2.0,28.4,31.4,26.0,16.3,47.9
Kim Chuan Road,S43,2013,3,5,0.8,28.0,31.4,25.6,13.8,43.2
Kim Chuan Road,S43,2013,3,6,0.0,28.1,31.0,26.3,12.9,32.4
Kim Chuan Road,S43,2013,3,7,0.0,28.3,31.9,26.0,12.7,33.5
Kim Chuan Road,S43,2013,3,8,0.0,28.5,31.7,26.6,15.8,40.3
Kim Chuan Road,S43,2013,3,9,1.8,27.8,31.2,26.3,10.8,37.4
Kim Chuan Road,S43,2013,3,10,34.2,27.2,32.4,23.9,8.2,30.6
Kim Chuan Road,S43,2013,3,11,0.0,28.0,31.9,25.7,10.4,33.1
Kim Chuan Road,S43,2013,3,12,0.0,28.2,32.1,25.5,8.4,25.9
Kim Chuan Road,S43,2013,3,13,1.0,28.0,32.3,25.7,7.3,29.9
Kim Chuan Road,S43,2013,3,14,10.2,27.6,32.4,25.9,9.4,33.8
Kim Chuan Road,S43,2013,3,15,0.0,28.5,32.7,25.5,9.2,31.7
Kim Chuan Road,S43,2013,3,16,0.0,28.8,32.7,26.2,10.2,33.8
Kim Chuan Road,S43,2013,3,17,1.2,27.9,31.7,26.0,8.8,27.7
Kim Chuan Road,S43,2013,3,18,0.0,28.6,33.1,26.0,9.8,27.7
Kim Chuan Road,S43,2013,3,19,0.0,28.7,32.8,26.1,11.1,29.5
Kim Chuan Road,S43,2013,3,20,0.0,29.1,33.1,26.5,7.3,27.4
Kim Chuan Road,S43,2013,3,21,0.0,29.7,33.6,28.0,6.4,27.0
Kim Chuan Road,S43,2013,3,22,6.8,28.8,33.2,26.4,6.1,26.3
Kim Chuan Road,S43,2013,3,23,5.6,28.9,33.2,26.3,5.7,26.3
Kim Chuan Road,S43,2013,3,24,0.0,28.8,33.3,27.0,6.3,28.1
Kim Chuan Road,S43,2013,3,25,46.2,28.7,33.3,27.0,5.9,25.2
Kim Chuan Road,S43,2013,3,26,0.4,28.4,32.2,23.6,5.2,32.0
Kim Chuan Road,S43,2013,3,27,15.2,29.4,33.3,26.0,5.4,36.7
Kim Chuan Road,S43,2013,3,28,0.2,29.2,32.5,26.9,4.5,23.4
Kim Chuan Road,S43,2013,3,29,21.4,28.7,33.2,26.1,4.4,27.0
Kim Chuan Road,S43,2013,3,30,3.8,28.9,33.6,26.8,4.8,22.3
Kim Chuan Road,S43,2013,3,31,0.0,29.2,33.3,27.3,4.9,29.9
Kim Chuan Road,S43,2013,4,1,16.6,29.0,33.9,26.7,5.3,27.7
Kim Chuan Road,S43,2013,4,2,11.8,29.1,33.4,27.1,6.2,31.3
Kim Chuan Road,S43,2013,4,3,8.4,28.9,33.3,26.0,4.6,24.1
Kim Chuan Road,S43,2013,4,4,1.4,28.3,32.5,26.5,5.5,28.1
Kim Chuan Road,S43,2013,4,5,0.0,29.9,33.9,26.3,7.1,27.4
Kim Chuan Road,S43,2013,4,6,4.2,28.3,30.5,26.2,7.4,42.5
Kim Chuan Road,S43,2013,4,7,0.0,28.8,30.9,26.6,8.0,35.3
Kim Chuan Road,S43,2013,4,8,0.0,29.2,32.8,27.1,4.9,24.5
Kim Chuan Road,S43,2013,4,9,0.0,28.9,31.7,27.1,5.1,20.9
Kim Chuan Road,S43,2013,4,10,0.2,29.3,33.0,27.1,7.4,30.2
Kim Chuan Road,S43,2013,4,11,0.0,28.1,30.6,25.9,6.2,19.8
Kim Chuan Road,S43,2013,4,12,0.0,29.3,33.2,26.8,6.9,28.4
Kim Chuan Road,S43,2013,4,13,36.8,29.5,34.4,24.7,6.6,41.8
Kim Chuan Road,S43,2013,4,14,0.2,26.6,28.8,22.6,5.5,37.1
Kim Chuan Road,S43,2013,4,15,0.0,29.8,34.5,26.4,6.2,24.5
Kim Chuan Road,S43,2013,4,16,79.2,29.7,33.6,27.4,6.4,21.2
Kim Chuan Road,S43,2013,4,17,1.2,28.8,32.2,23.2,7.5,53.6
Kim Chuan Road,S43,2013,4,18,1.6,30.7,34.6,28.3,6.9,33.1
Kim Chuan Road,S43,2013,4,19,8.2,27.9,30.1,25.2,6.1,27.0
Kim Chuan Road,S43,2013,4,20,0.0,30.1,33.3,27.1,6.8,31.0
Kim Chuan Road,S43,2013,4,21,5.2,27.5,32.5,24.7,5.4,50.8
Kim Chuan Road,S43,2013,4,22,0.0,29.0,33.9,25.0,5.1,25.2
Kim Chuan Road,S43,2013,4,23,0.2,28.9,32.1,27.1,5.4,28.4
Kim Chuan Road,S43,2013,4,24,0.0,29.3,33.5,26.9,5.4,24.5
Kim Chuan Road,S43,2013,4,25,7.6,29.6,33.8,27.3,4.8,23.0
Kim Chuan Road,S43,2013,4,26,0.4,27.6,30.3,24.2,5.0,40.7
Kim Chuan Road,S43,2013,4,27,1.6,28.7,33.3,26.8,4.5,21.2
Kim Chuan Road,S43,2013,4,28,68.0,27.0,28.2,23.9,4.5,44.6
Kim Chuan Road,S43,2013,4,29,0.0,28.8,33.8,26.1,5.7,36.0
Kim Chuan Road,S43,2013,4,30,0.0,29.9,33.9,27.2,5.1,28.8
Kim Chuan Road,S43,2013,5,1,0.0,29.3,31.8,28.1,5.6,25.9
Kim Chuan Road,S43,2013,5,2,0.0,29.4,32.4,27.5,5.6,24.8
Kim Chuan Road,S43,2013,5,3,36.2,28.9,31.5,26.0,5.4,24.5
Kim Chuan Road,S43,2013,5,4,0.2,29.6,32.4,27.0,5.8,27.0
Kim Chuan Road,S43,2013,5,5,11.8,28.3,32.3,25.3,4.2,24.5
Kim Chuan Road,S43,2013,5,6,0.2,28.7,32.5,26.6,4.7,26.3
Kim Chuan Road,S43,2013,5,7,32.4,27.8,32.8,24.3,5.0,35.3
Kim Chuan Road,S43,2013,5,8,0.6,28.1,32.0,26.4,4.7,26.6
Kim Chuan Road,S43,2013,5,9,5.8,28.6,32.8,25.7,5.7,41.4
Kim Chuan Road,S43,2013,5,10,0.8,29.2,33.0,26.7,5.4,31.3
Kim Chuan Road,S43,2013,5,11,0.0,28.7,30.7,27.5,7.1,32.4
Kim Chuan Road,S43,2013,5,12,0.0,30.4,34.3,28.4,7.7,32.0
Kim Chuan Road,S43,2013,5,13,0.0,31.0,34.4,29.1,6.6,24.8
Kim Chuan Road,S43,2013,5,14,0.0,29.8,32.3,27.6,5.4,27.0
Kim Chuan Road,S43,2013,5,15,18.0,29.6,34.0,27.4,6.4,31.0
Kim Chuan Road,S43,2013,5,16,3.0,27.8,32.1,23.7,7.1,40.7
Kim Chuan Road,S43,2013,5,17,0.0,30.5,35.2,27.3,5.6,26.3
Kim Chuan Road,S43,2013,5,18,0.0,28.7,31.2,27.6,6.7,27.7
Kim Chuan Road,S43,2013,5,19,0.0,30.3,33.6,27.1,6.0,27.4
Kim Chuan Road,S43,2013,5,20,0.0,29.6,32.8,27.8,5.7,23.4
Kim Chuan Road,S43,2013,5,21,1.6,28.8,33.1,26.5,5.4,29.2
Kim Chuan Road,S43,2013,5,22,0.2,28.6,31.9,26.9,5.5,25.9
Kim Chuan Road,S43,2013,5,23,1.6,29.4,32.4,27.0,5.4,24.1
Kim Chuan Road,S43,2013,5,24,3.0,27.9,30.1,24.8,4.9,38.9
Kim Chuan Road,S43,2013,5,25,0.0,29.6,34.3,26.9,6.0,24.1
Kim Chuan Road,S43,2013,5,26,2.2,27.9,31.8,25.3,5.4,28.8
Kim Chuan Road,S43,2013,5,27,0.0,29.1,33.3,26.0,5.9,23.4
Kim Chuan Road,S43,2013,5,28,0.0,29.5,33.2,26.8,5.3,28.8
Kim Chuan Road,S43,2013,5,29,0.8,27.9,29.4,27.1,4.6,20.2
Kim Chuan Road,S43,2013,5,30,0.0,27.8,33.1,24.8,7.1,41.8
Kim Chuan Road,S43,2013,5,31,32.4,28.1,32.8,25.0,5.8,42.1
Kim Chuan Road,S43,2013,6,1,0.2,28.3,33.3,24.2,5.1,51.1
Kim Chuan Road,S43,2013,6,2,0.4,29.4,32.9,26.4,5.0,19.4
Kim Chuan Road,S43,2013,6,3,4.6,28.7,33.1,26.4,6.3,21.6
Kim Chuan Road,S43,2013,6,4,0.0,28.5,31.8,26.8,5.9,26.3
Kim Chuan Road,S43,2013,6,5,32.2,27.6,33.9,24.2,5.7,34.6
Kim Chuan Road,S43,2013,6,6,34.2,,,,6.9,31.0
Kim Chuan Road,S43,2013,6,7,3.2,28.6,33.8,26.0,5.7,37.1
Kim Chuan Road,S43,2013,6,8,0.0,28.6,33.0,26.0,5.2,27.0
Kim Chuan Road,S43,2013,6,9,1.6,28.4,30.4,25.2,6.1,29.5
Kim Chuan Road,S43,2013,6,10,3.2,29.6,32.5,25.8,6.9,32.0
Kim Chuan Road,S43,2013,6,11,0.0,30.1,32.4,26.3,7.6,33.8
Kim Chuan Road,S43,2013,6,12,0.0,30.7,33.1,28.6,7.6,35.3
Kim Chuan Road,S43,2013,6,13,0.0,30.9,34.0,28.3,6.0,31.0
Kim Chuan Road,S43,2013,6,14,0.0,31.1,33.7,29.5,6.8,31.7
Kim Chuan Road,S43,2013,6,15,0.0,31.1,34.1,29.3,7.0,26.3
Kim Chuan Road,S43,2013,6,16,4.0,31.0,34.1,27.0,8.0,27.7
Kim Chuan Road,S43,2013,6,17,0.0,30.2,33.4,27.4,6.3,31.0
Kim Chuan Road,S43,2013,6,18,0.0,31.2,34.5,28.7,7.1,35.6
Kim Chuan Road,S43,2013,6,19,0.0,31.5,34.6,29.1,7.5,40.3
Kim Chuan Road,S43,2013,6,20,0.0,30.9,33.9,28.8,7.1,30.6
Kim Chuan Road,S43,2013,6,21,0.0,30.8,33.9,28.4,6.7,26.3
Kim Chuan Road,S43,2013,6,22,0.0,31.4,34.5,29.3,5.6,26.6
Kim Chuan Road,S43,2013,6,23,0.0,31.2,33.8,29.5,7.4,24.5
Kim Chuan Road,S43,2013,6,24,0.0,31.0,33.8,29.2,5.9,28.1
Kim Chuan Road,S43,2013,6,25,18.2,29.9,34.2,25.0,5.3,36.7
Kim Chuan Road,S43,2013,6,26,11.6,28.5,30.5,23.7,5.2,31.0
Kim Chuan Road,S43,2013,6,27,0.0,29.9,33.2,27.5,5.8,23.0
Kim Chuan Road,S43,2013,6,28,10.8,29.7,32.4,24.4,4.3,22.3
Kim Chuan Road,S43,2013,6,29,0.0,29.9,33.3,27.9,5.5,26.6
Kim Chuan Road,S43,2013,6,30,2.0,28.2,29.8,24.6,5.3,33.8
Kim Chuan Road,S43,2013,7,1,0.0,29.4,32.2,27.2,6.7,32.0
Kim Chuan Road,S43,2013,7,2,2.2,28.4,30.8,25.9,6.7,32.8
Kim Chuan Road,S43,2013,7,3,0.0,29.1,32.0,26.5,6.7,25.2
Kim Chuan Road,S43,2013,7,4,3.6,28.1,30.4,25.4,5.1,29.5
Kim Chuan Road,S43,2013,7,5,0.0,27.9,30.6,25.4,6.4,23.4
Kim Chuan Road,S43,2013,7,6,0.0,29.5,31.8,27.9,8.7,32.8
Kim Chuan Road,S43,2013,7,7,0.0,29.9,32.3,28.2,7.3,36.0
Kim Chuan Road,S43,2013,7,8,26.4,29.6,32.5,28.1,5.6,32.0
Kim Chuan Road,S43,2013,7,9,37.0,26.8,28.6,22.9,7.3,31.3
Kim Chuan Road,S43,2013,7,10,0.0,28.9,32.0,26.5,8.0,27.7
Kim Chuan Road,S43,2013,7,11,3.8,28.2,30.4,25.1,4.7,23.8
Kim Chuan Road,S43,2013,7,12,0.2,28.4,31.6,25.7,5.6,29.9
Kim Chuan Road,S43,2013,7,13,1.4,28.4,30.4,26.4,5.7,25.9
Kim Chuan Road,S43,2013,7,14,3.8,27.8,29.7,24.5,4.6,33.1
Kim Chuan Road,S43,2013,7,15,0.0,27.8,32.2,25.0,7.4,36.0
Kim Chuan Road,S43,2013,7,16,0.2,28.6,32.7,27.0,4.6,60.5
Kim Chuan Road,S43,2013,7,17,34.0,27.3,30.7,24.5,5.1,43.2
Kim Chuan Road,S43,2013,7,18,3.2,27.2,27.8,25.4,6.8,26.3
Kim Chuan Road,S43,2013,7,19,0.0,28.7,31.3,26.5,7.3,27.7
Kim Chuan Road,S43,2013,7,20,0.0,29.4,32.4,27.2,7.2,30.6
Kim Chuan Road,S43,2013,7,21,0.0,29.9,33.9,27.8,6.8,24.5
Kim Chuan Road,S43,2013,7,22,0.0,29.8,33.0,27.5,8.2,31.0
Kim Chuan Road,S43,2013,7,23,0.0,30.0,32.5,28.3,9.1,31.0
Kim Chuan Road,S43,2013,7,24,0.0,29.9,33.0,27.6,7.5,29.5
Kim Chuan Road,S43,2013,7,25,0.0,28.6,31.1,26.1,7.7,30.6
Kim Chuan Road,S43,2013,7,26,11.0,27.8,31.5,24.9,7.0,33.1
Kim Chuan Road,S43,2013,7,27,20.8,26.2,27.9,23.1,4.6,36.4
Kim Chuan Road,S43,2013,7,28,0.0,28.7,32.1,25.4,5.8,29.2
Kim Chuan Road,S43,2013,7,29,2.0,28.1,30.5,24.9,6.2,28.1
Kim Chuan Road,S43,2013,7,30,0.0,28.8,31.5,26.5,6.6,32.4
Kim Chuan Road,S43,2013,7,31,35.8,28.9,31.9,25.4,8.4,34.2
Kim Chuan Road,S43,2013,8,1,14.0,27.6,29.7,22.0,8.8,47.2
Kim Chuan Road,S43,2013,8,2,0.0,27.7,29.8,25.0,7.6,46.1
Kim Chuan Road,S43,2013,8,3,0.0,29.5,32.3,27.5,8.3,29.2
Kim Chuan Road,S43,2013,8,4,10.0,28.6,30.8,23.7,7.4,34.6
Kim Chuan Road,S43,2013,8,5,43.8,27.4,29.9,23.5,7.2,30.6
Kim Chuan Road,S43,2013,8,6,0.6,29.1,31.9,26.4,6.1,29.9
Kim Chuan Road,S43,2013,8,7,11.2,28.8,31.7,26.2,7.5,31.7
Kim Chuan Road,S43,2013,8,8,0.2,27.6,28.6,24.2,8.5,40.0
Kim Chuan Road,S43,2013,8,9,2.8,28.4,31.5,26.3,6.4,25.9
Kim Chuan Road,S43,2013,8,10,33.4,27.8,31.1,24.0,7.3,43.6
Kim Chuan Road,S43,2013,8,11,10.8,27.3,30.9,22.0,6.3,37.8
Kim Chuan Road,S43,2013,8,12,10.6,27.8,31.2,22.8,6.8,30.6
Kim Chuan Road,S43,2013,8,13,2.6,27.1,29.1,22.2,6.9,44.6
Kim Chuan Road,S43,2013,8,14,1.4,28.3,30.1,26.6,5.4,27.0
Kim Chuan Road,S43,2013,8,15,0.0,29.1,31.8,27.3,8.5,31.7
Kim Chuan Road,S43,2013,8,16,0.0,28.8,31.6,26.8,7.8,32.4
Kim Chuan Road,S43,2013,8,17,20.6,28.3,32.0,23.4,5.7,40.3
Kim Chuan Road,S43,2013,8,18,0.0,28.7,32.1,27.2,6.4,22.7
Kim Chuan Road,S43,2013,8,19,0.0,28.9,32.2,26.7,6.0,31.3
Kim Chuan Road,S43,2013,8,20,0.0,28.2,31.6,26.6,5.6,34.9
Kim Chuan Road,S43,2013,8,21,0.0,29.0,31.4,27.4,7.8,32.4
Kim Chuan Road,S43,2013,8,22,0.0,29.4,32.4,27.2,8.3,28.4
Kim Chuan Road,S43,2013,8,23,0.0,29.6,31.9,28.1,9.2,32.4
Kim Chuan Road,S43,2013,8,24,0.0,29.6,32.8,27.9,8.5,34.6
Kim Chuan Road,S43,2013,8,25,0.0,29.5,32.5,28.0,9.6,31.3
Kim Chuan Road,S43,2013,8,26,6.0,28.5,30.6,24.9,8.6,32.0
Kim Chuan Road,S43,2013,8,27,0.0,29.4,32.5,27.7,8.8,29.5
Kim Chuan Road,S43,2013,8,28,10.6,28.2,32.7,24.4,7.1,31.3
Kim Chuan Road,S43,2013,8,29,5.2,28.4,32.1,25.8,5.6,37.4
Kim Chuan Road,S43,2013,8,30,0.0,28.7,32.2,25.9,6.1,43.6
Kim Chuan Road,S43,2013,8,31,0.0,29.5,32.6,27.3,5.7,26.3
Kim Chuan Road,S43,2013,9,1,0.6,28.4,31.0,26.9,6.5,33.8
Kim Chuan Road,S43,2013,9,2,0.0,27.9,32.3,25.2,5.7,25.9
Kim Chuan Road,S43,2013,9,3,19.2,27.6,30.8,25.3,4.8,21.2
Kim Chuan Road,S43,2013,9,4,4.0,26.9,30.1,24.0,5.6,24.8
Kim Chuan Road,S43,2013,9,5,19.0,26.3,27.7,24.1,5.6,25.9
Kim Chuan Road,S43,2013,9,6,50.8,26.5,29.4,24.0,6.2,40.7
Kim Chuan Road,S43,2013,9,7,40.4,26.1,28.8,22.3,6.3,36.7
Kim Chuan Road,S43,2013,9,8,1.2,26.9,30.8,22.2,5.7,26.3
Kim Chuan Road,S43,2013,9,9,3.4,27.0,30.4,25.8,5.4,27.4
Kim Chuan Road,S43,2013,9,10,28.2,26.0,28.0,23.3,6.1,33.8
Kim Chuan Road,S43,2013,9,11,1.8,28.1,31.2,24.3,7.1,28.1
Kim Chuan Road,S43,2013,9,12,0.0,29.1,32.1,26.5,7.1,28.8
Kim Chuan Road,S43,2013,9,13,0.2,28.7,31.7,27.7,6.8,38.2
Kim Chuan Road,S43,2013,9,14,6.4,29.1,31.4,27.4,7.3,27.4
Kim Chuan Road,S43,2013,9,15,22.4,26.5,28.7,23.9,5.4,29.5
Kim Chuan Road,S43,2013,9,16,0.0,28.3,32.0,25.6,5.0,23.0
Kim Chuan Road,S43,2013,9,17,0.2,28.0,30.6,25.6,6.0,31.7
Kim Chuan Road,S43,2013,9,18,0.0,29.1,31.8,27.4,7.4,29.5
Kim Chuan Road,S43,2013,9,19,0.0,29.4,32.8,27.6,8.0,39.2
Kim Chuan Road,S43,2013,9,20,0.0,29.6,32.3,27.5,9.0,32.0
Kim Chuan Road,S43,2013,9,21,0.0,29.7,31.6,28.2,9.2,40.3
Kim Chuan Road,S43,2013,9,22,0.0,29.8,32.6,28.0,9.6,35.6
Kim Chuan Road,S43,2013,9,23,0.0,29.8,33.1,27.7,8.9,29.5
Kim Chuan Road,S43,2013,9,24,0.0,30.0,33.5,28.0,9.0,34.6
Kim Chuan Road,S43,2013,9,25,74.8,28.1,30.3,22.5,5.9,33.8
Kim Chuan Road,S43,2013,9,26,12.2,27.2,30.3,23.5,5.3,36.4
Kim Chuan Road,S43,2013,9,27,0.0,28.8,31.5,26.6,6.5,28.8
Kim Chuan Road,S43,2013,9,28,51.8,29.1,33.0,27.6,5.3,23.0
Kim Chuan Road,S43,2013,9,29,11.0,28.3,31.9,22.6,6.1,35.6
Kim Chuan Road,S43,2013,9,30,0.0,28.1,30.3,25.1,7.1,30.6
Kim Chuan Road,S43,2013,10,1,4.6,29.5,33.4,27.1,7.0,32.4
Kim Chuan Road,S43,2013,10,2,3.8,27.6,29.2,23.6,6.2,34.6
Kim Chuan Road,S43,2013,10,3,0.0,28.3,31.8,26.6,5.5,27.4
Kim Chuan Road,S43,2013,10,4,5.6,28.9,32.0,26.3,7.8,32.4
Kim Chuan Road,S43,2013,10,5,3.8,28.6,32.5,23.6,7.6,31.3
Kim Chuan Road,S43,2013,10,6,0.0,28.9,32.8,23.9,8.6,46.4
Kim Chuan Road,S43,2013,10,7,0.4,29.1,33.4,24.4,7.7,30.6
Kim Chuan Road,S43,2013,10,8,43.4,30.1,34.1,26.4,7.2,29.5
Kim Chuan Road,S43,2013,10,9,0.0,28.6,32.5,23.2,6.3,47.2
Kim Chuan Road,S43,2013,10,10,16.8,28.7,33.2,25.3,5.9,23.4
Kim Chuan Road,S43,2013,10,11,8.2,27.8,29.7,24.7,6.2,24.8
Kim Chuan Road,S43,2013,10,12,0.0,28.4,30.3,26.4,6.3,34.6
Kim Chuan Road,S43,2013,10,13,20.2,28.8,31.4,26.9,6.6,27.4
Kim Chuan Road,S43,2013,10,14,67.0,27.9,30.7,23.5,6.5,25.9
Kim Chuan Road,S43,2013,10,15,42.0,27.5,30.0,22.9,6.9,35.6
Kim Chuan Road,S43,2013,10,16,0.0,29.7,32.8,27.2,6.3,33.1
Kim Chuan Road,S43,2013,10,17,0.0,29.5,32.6,27.0,7.8,32.4
Kim Chuan Road,S43,2013,10,18,4.0,29.1,32.4,24.8,9.2,31.3
Kim Chuan Road,S43,2013,10,19,0.4,28.3,32.1,25.7,4.7,23.0
Kim Chuan Road,S43,2013,10,20,90.2,27.0,31.9,22.2,5.5,25.6
Kim Chuan Road,S43,2013,10,21,9.2,27.8,30.3,25.7,5.8,23.8
Kim Chuan Road,S43,2013,10,22,0.0,27.7,32.0,23.5,6.7,24.5
Kim Chuan Road,S43,2013,10,23,0.0,28.5,32.6,25.1,6.0,23.8
Kim Chuan Road,S43,2013,10,24,0.0,28.2,31.5,26.5,5.0,21.6
Kim Chuan Road,S43,2013,10,25,0.0,28.8,32.7,26.2,6.0,25.9
Kim Chuan Road,S43,2013,10,26,1.0,28.4,32.3,26.2,6.6,27.0
Kim Chuan Road,S43,2013,10,27,25.8,26.9,30.8,25.2,5.2,29.9
Kim Chuan Road,S43,2013,10,28,75.2,26.6,31.2,22.6,4.5,32.4
Kim Chuan Road,S43,2013,10,29,0.2,27.9,31.5,25.6,6.1,22.0
Kim Chuan Road,S43,2013,10,30,9.0,27.4,31.2,24.7,4.6,23.0
Kim Chuan Road,S43,2013,10,31,0.0,27.8,32.2,25.9,4.9,24.1
Kim Chuan Road,S43,2013,11,1,3.0,27.5,31.7,25.0,4.7,35.6
Kim Chuan Road,S43,2013,11,2,21.2,27.2,30.6,24.4,3.8,22.7
Kim Chuan Road,S43,2013,11,3,6.2,27.8,31.7,25.4,5.7,27.4
Kim Chuan Road,S43,2013,11,4,8.8,27.3,32.1,25.0,5.7,32.8
Kim Chuan Road,S43,2013,11,5,46.6,27.5,32.5,23.4,6.0,30.6
Kim Chuan Road,S43,2013,11,6,0.0,27.5,31.0,23.2,6.4,32.0
Kim Chuan Road,S43,2013,11,7,0.0,29.0,32.9,25.8,6.6,24.5
Kim Chuan Road,S43,2013,11,8,0.2,28.5,33.1,26.2,6.1,28.8
Kim Chuan Road,S43,2013,11,9,33.4,27.2,30.5,24.3,4.7,27.7
Kim Chuan Road,S43,2013,11,10,2.4,27.5,30.6,24.9,4.0,28.4
Kim Chuan Road,S43,2013,11,11,11.6,28.0,31.4,25.3,5.6,23.8
