station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
South Buona Vista Road,S92,2013,2,1,0.0,,,,,
South Buona Vista Road,S92,2013,2,2,0.0,,,,,
South Buona Vista Road,S92,2013,2,3,43.2,,,,,
South Buona Vista Road,S92,2013,2,4,0.6,,,,,
South Buona Vista Road,S92,2013,2,5,76.6,,,,,
South Buona Vista Road,S92,2013,2,6,62.6,,,,,
South Buona Vista Road,S92,2013,2,7,61.4,,,,,
South Buona Vista Road,S92,2013,2,8,59.0,,,,,
South Buona Vista Road,S92,2013,2,9,31.0,,,,,
South Buona Vista Road,S92,2013,2,10,23.8,,,,,
South Buona Vista Road,S92,2013,2,11,0.4,,,,,
South Buona Vista Road,S92,2013,2,12,2.4,,,,,
South Buona Vista Road,S92,2013,2,13,8.2,,,,,
South Buona Vista Road,S92,2013,2,14,34.0,,,,,
South Buona Vista Road,S92,2013,2,15,11.2,,,,,
South Buona Vista Road,S92,2013,2,16,11.2,,,,,
South Buona Vista Road,S92,2013,2,17,0.0,,,,,
South Buona Vista Road,S92,2013,2,18,0.4,,,,,
South Buona Vista Road,S92,2013,2,19,6.6,,,,,
South Buona Vista Road,S92,2013,2,20,0.0,,,,,
South Buona Vista Road,S92,2013,2,21,1.8,,,,,
South Buona Vista Road,S92,2013,2,22,0.0,,,,,
South Buona Vista Road,S92,2013,2,23,0.0,,,,,
South Buona Vista Road,S92,2013,2,24,0.0,,,,,
South Buona Vista Road,S92,2013,2,25,3.0,,,,,
South Buona Vista Road,S92,2013,2,26,39.6,,,,,
South Buona Vista Road,S92,2013,2,27,0.6,,,,,
South Buona Vista Road,S92,2013,2,28,0.0,,,,,
South Buona Vista Road,S92,2013,3,1,0.2,,,,,
South Buona Vista Road,S92,2013,3,2,32.6,,,,,
South Buona Vista Road,S92,2013,3,3,0.0,,,,,
South Buona Vista Road,S92,2013,3,4,0.4,,,,,
South Buona Vista Road,S92,2013,3,5,0.0,,,,,
South Buona Vista Road,S92,2013,3,6,0.0,,,,,
South Buona Vista Road,S92,2013,3,7,4.8,,,,,
South Buona Vista Road,S92,2013,3,8,0.0,,,,,
South Buona Vista Road,S92,2013,3,9,27.8,,,,,
South Buona Vista Road,S92,2013,3,10,2.0,,,,,
South Buona Vista Road,S92,2013,3,11,0.2,,,,,
South Buona Vista Road,S92,2013,3,12,0.0,,,,,
South Buona Vista Road,S92,2013,3,13,0.8,,,,,
South Buona Vista Road,S92,2013,3,14,11.0,,,,,
South Buona Vista Road,S92,2013,3,15,0.0,,,,,
South Buona Vista Road,S92,2013,3,16,0.0,,,,,
South Buona Vista Road,S92,2013,3,17,14.4,,,,,
South Buona Vista Road,S92,2013,3,18,0.0,,,,,
South Buona Vista Road,S92,2013,3,19,0.4,,,,,
South Buona Vista Road,S92,2013,3,20,0.0,,,,,
South Buona Vista Road,S92,2013,3,21,0.0,,,,,
South Buona Vista Road,S92,2013,3,22,0.0,,,,,
South Buona Vista Road,S92,2013,3,23,0.0,,,,,
South Buona Vista Road,S92,2013,3,24,0.0,,,,,
South Buona Vista Road,S92,2013,3,25,40.2,,,,,
South Buona Vista Road,S92,2013,3,26,0.2,,,,,
South Buona Vista Road,S92,2013,3,27,0.0,,,,,
South Buona Vista Road,S92,2013,3,28,0.0,,,,,
South Buona Vista Road,S92,2013,3,29,18.2,,,,,
South Buona Vista Road,S92,2013,3,30,0.0,,,,,
South Buona Vista Road,S92,2013,3,31,12.6,,,,,
South Buona Vista Road,S92,2013,4,1,0.0,,,,,
South Buona Vista Road,S92,2013,4,2,4.8,,,,,
South Buona Vista Road,S92,2013,4,3,0.2,,,,,
South Buona Vista Road,S92,2013,4,4,20.8,,,,,
South Buona Vista Road,S92,2013,4,5,0.0,,,,,
South Buona Vista Road,S92,2013,4,6,18.2,,,,,
South Buona Vista Road,S92,2013,4,7,0.0,,,,,
South Buona Vista Road,S92,2013,4,8,6.4,,,,,
South Buona Vista Road,S92,2013,4,9,3.4,,,,,
South Buona Vista Road,S92,2013,4,10,0.0,,,,,
South Buona Vista Road,S92,2013,4,11,0.2,,,,,
South Buona Vista Road,S92,2013,4,12,0.0,,,,,
South Buona Vista Road,S92,2013,4,13,26.6,,,,,
South Buona Vista Road,S92,2013,4,14,0.4,,,,,
South Buona Vista Road,S92,2013,4,15,0.0,,,,,
South Buona Vista Road,S92,2013,4,16,69.6,,,,,
South Buona Vista Road,S92,2013,4,17,0.2,,,,,
South Buona Vista Road,S92,2013,4,18,2.0,,,,,
South Buona Vista Road,S92,2013,4,19,12.8,,,,,
South Buona Vista Road,S92,2013,4,20,0.0,,,,,
South Buona Vista Road,S92,2013,4,21,36.6,,,,,
South Buona Vista Road,S92,2013,4,22,0.0,,,,,
South Buona Vista Road,S92,2013,4,23,3.0,,,,,
South Buona Vista Road,S92,2013,4,24,0.0,,,,,
South Buona Vista Road,S92,2013,4,25,20.4,,,,,
South Buona Vista Road,S92,2013,4,26,0.6,,,,,
South Buona Vista Road,S92,2013,4,27,0.8,,,,,
South Buona Vista Road,S92,2013,4,28,1.0,,,,,
South Buona Vista Road,S92,2013,4,29,0.0,,,,,
South Buona Vista Road,S92,2013,4,30,0.0,,,,,
South Buona Vista Road,S92,2013,5,1,0.0,,,,,
South Buona Vista Road,S92,2013,5,2,0.0,,,,,
South Buona Vista Road,S92,2013,5,3,1.2,,,,,
South Buona Vista Road,S92,2013,5,4,0.0,,,,,
South Buona Vista Road,S92,2013,5,5,0.0,,,,,
South Buona Vista Road,S92,2013,5,6,0.0,,,,,
South Buona Vista Road,S92,2013,5,7,4.0,,,,,
South Buona Vista Road,S92,2013,5,8,1.0,,,,,
South Buona Vista Road,S92,2013,5,9,0.4,,,,,
South Buona Vista Road,S92,2013,5,10,21.2,,,,,
South Buona Vista Road,S92,2013,5,11,0.0,,,,,
South Buona Vista Road,S92,2013,5,12,0.0,,,,,
South Buona Vista Road,S92,2013,5,13,0.0,,,,,
South Buona Vista Road,S92,2013,5,14,0.0,,,,,
South Buona Vista Road,S92,2013,5,15,28.8,,,,,
South Buona Vista Road,S92,2013,5,16,3.8,,,,,
South Buona Vista Road,S92,2013,5,17,0.0,,,,,
South Buona Vista Road,S92,2013,5,18,0.0,,,,,
South Buona Vista Road,S92,2013,5,19,0.0,,,,,
South Buona Vista Road,S92,2013,5,20,0.0,,,,,
South Buona Vista Road,S92,2013,5,21,0.0,,,,,
South Buona Vista Road,S92,2013,5,22,5.2,,,,,
South Buona Vista Road,S92,2013,5,23,0.0,,,,,
South Buona Vista Road,S92,2013,5,24,6.0,,,,,
South Buona Vista Road,S92,2013,5,25,0.0,,,,,
South Buona Vista Road,S92,2013,5,26,1.0,,,,,
