station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Lornie Road,S07,2013,1,1,1.4,,,,,
Lornie Road,S07,2013,1,2,21.6,,,,,
Lornie Road,S07,2013,1,3,1.0,,,,,
Lornie Road,S07,2013,1,4,12.8,,,,,
Lornie Road,S07,2013,1,5,0.0,,,,,
Lornie Road,S07,2013,1,6,0.0,,,,,
Lornie Road,S07,2013,1,7,0.0,,,,,
Lornie Road,S07,2013,1,8,6.2,,,,,
Lornie Road,S07,2013,1,9,8.0,,,,,
Lornie Road,S07,2013,1,10,0.0,,,,,
Lornie Road,S07,2013,1,11,2.6,,,,,
Lornie Road,S07,2013,1,12,4.0,,,,,
Lornie Road,S07,2013,1,13,7.2,,,,,
Lornie Road,S07,2013,1,14,14.4,,,,,
Lornie Road,S07,2013,1,15,6.6,,,,,
Lornie Road,S07,2013,1,16,0.2,,,,,
Lornie Road,S07,2013,1,17,0.0,,,,,
Lornie Road,S07,2013,1,18,55.4,,,,,
Lornie Road,S07,2013,1,19,33.0,,,,,
Lornie Road,S07,2013,1,20,4.0,,,,,
Lornie Road,S07,2013,1,21,1.2,,,,,
Lornie Road,S07,2013,1,22,1.6,,,,,
Lornie Road,S07,2013,1,23,0.0,,,,,
Lornie Road,S07,2013,1,24,6.0,,,,,
Lornie Road,S07,2013,1,25,0.0,,,,,
Lornie Road,S07,2013,1,26,0.0,,,,,
Lornie Road,S07,2013,1,27,0.0,,,,,
Lornie Road,S07,2013,1,28,0.0,,,,,
Lornie Road,S07,2013,1,29,0.0,,,,,
Lornie Road,S07,2013,1,30,0.0,,,,,
Lornie Road,S07,2013,1,31,0.0,,,,,
Lornie Road,S07,2013,2,1,0.0,,,,,
Lornie Road,S07,2013,2,2,0.0,,,,,
Lornie Road,S07,2013,2,3,39.4,,,,,
Lornie Road,S07,2013,2,4,0.4,,,,,
Lornie Road,S07,2013,2,5,28.6,,,,,
Lornie Road,S07,2013,2,6,17.6,,,,,
Lornie Road,S07,2013,2,7,9.2,,,,,
Lornie Road,S07,2013,2,8,35.6,,,,,
Lornie Road,S07,2013,2,9,54.8,,,,,
Lornie Road,S07,2013,2,10,10.2,,,,,
Lornie Road,S07,2013,2,11,1.2,,,,,
Lornie Road,S07,2013,2,12,14.4,,,,,
Lornie Road,S07,2013,2,13,0.4,,,,,
Lornie Road,S07,2013,2,14,50.4,,,,,
Lornie Road,S07,2013,2,15,44.2,,,,,
Lornie Road,S07,2013,2,16,3.4,,,,,
Lornie Road,S07,2013,2,17,0.2,,,,,
Lornie Road,S07,2013,2,18,23.8,,,,,
Lornie Road,S07,2013,2,19,0.8,,,,,
Lornie Road,S07,2013,2,20,0.4,,,,,
Lornie Road,S07,2013,2,21,8.2,,,,,
Lornie Road,S07,2013,2,22,0.0,,,,,
Lornie Road,S07,2013,2,23,0.0,,,,,
Lornie Road,S07,2013,2,24,0.0,,,,,
Lornie Road,S07,2013,2,25,25.2,,,,,
Lornie Road,S07,2013,2,26,58.2,,,,,
Lornie Road,S07,2013,2,27,1.8,,,,,
Lornie Road,S07,2013,2,28,0.0,,,,,
Lornie Road,S07,2013,3,1,0.0,,,,,
Lornie Road,S07,2013,3,2,11.8,,,,,
Lornie Road,S07,2013,3,3,0.0,,,,,
Lornie Road,S07,2013,3,4,0.2,,,,,
Lornie Road,S07,2013,3,5,0.2,,,,,
Lornie Road,S07,2013,3,6,0.0,,,,,
Lornie Road,S07,2013,3,7,0.0,,,,,
Lornie Road,S07,2013,3,8,0.0,,,,,
Lornie Road,S07,2013,3,9,8.8,,,,,
Lornie Road,S07,2013,3,10,4.0,,,,,
Lornie Road,S07,2013,3,11,0.0,,,,,
Lornie Road,S07,2013,3,12,0.0,,,,,
Lornie Road,S07,2013,3,13,16.2,,,,,
Lornie Road,S07,2013,3,14,3.6,,,,,
Lornie Road,S07,2013,3,15,0.0,,,,,
Lornie Road,S07,2013,3,16,0.0,,,,,
Lornie Road,S07,2013,3,17,3.2,,,,,
Lornie Road,S07,2013,3,18,0.0,,,,,
Lornie Road,S07,2013,3,19,1.6,,,,,
Lornie Road,S07,2013,3,20,0.0,,,,,
Lornie Road,S07,2013,3,21,0.0,,,,,
Lornie Road,S07,2013,3,22,30.4,,,,,
Lornie Road,S07,2013,3,23,30.6,,,,,
Lornie Road,S07,2013,3,24,0.0,,,,,
Lornie Road,S07,2013,3,25,3.0,,,,,
Lornie Road,S07,2013,3,26,6.0,,,,,
Lornie Road,S07,2013,3,27,2.4,,,,,
Lornie Road,S07,2013,3,28,0.6,,,,,
Lornie Road,S07,2013,3,29,13.2,,,,,
Lornie Road,S07,2013,3,30,2.8,,,,,
Lornie Road,S07,2013,3,31,48.0,,,,,
Lornie Road,S07,2013,4,1,21.2,,,,,
Lornie Road,S07,2013,4,2,6.0,,,,,
Lornie Road,S07,2013,4,3,1.2,,,,,
Lornie Road,S07,2013,4,4,0.6,,,,,
Lornie Road,S07,2013,4,5,0.0,,,,,
Lornie Road,S07,2013,4,6,3.4,,,,,
Lornie Road,S07,2013,4,7,0.0,,,,,
Lornie Road,S07,2013,4,8,12.4,,,,,
Lornie Road,S07,2013,4,9,0.0,,,,,
Lornie Road,S07,2013,4,10,0.2,,,,,
