station,station_id,year,month,day,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
Tuas West Road,S82,2013,1,1,1.4,,,,,
Tuas West Road,S82,2013,1,2,6.4,,,,,
Tuas West Road,S82,2013,1,3,12.0,,,,,
Tuas West Road,S82,2013,1,4,6.4,,,,,
Tuas West Road,S82,2013,1,5,0.0,,,,,
Tuas West Road,S82,2013,1,6,0.0,,,,,
Tuas West Road,S82,2013,1,7,0.0,,,,,
Tuas West Road,S82,2013,1,8,0.2,,,,,
Tuas West Road,S82,2013,1,9,2.0,,,,,
Tuas West Road,S82,2013,1,10,2.0,,,,,
Tuas West Road,S82,2013,1,11,46.8,,,,,
Tuas West Road,S82,2013,1,12,0.0,,,,,
Tuas West Road,S82,2013,1,13,0.0,,,,,
Tuas West Road,S82,2013,1,14,21.2,,,,,
Tuas West Road,S82,2013,1,15,0.4,,,,,
Tuas West Road,S82,2013,1,16,0.0,,,,,
Tuas West Road,S82,2013,1,17,0.0,,,,,
Tuas West Road,S82,2013,1,18,56.2,,,,,
Tuas West Road,S82,2013,1,19,16.6,,,,,
Tuas West Road,S82,2013,1,20,1.2,,,,,
Tuas West Road,S82,2013,1,21,0.0,,,,,
Tuas West Road,S82,2013,1,22,0.6,,,,,
Tuas West Road,S82,2013,1,23,0.0,,,,,
Tuas West Road,S82,2013,1,24,4.6,,,,,
Tuas West Road,S82,2013,1,25,0.0,,,,,
Tuas West Road,S82,2013,1,26,0.0,,,,,
Tuas West Road,S82,2013,1,27,39.8,,,,,
Tuas West Road,S82,2013,1,28,0.4,,,,,
Tuas West Road,S82,2013,1,29,0.0,,,,,
Tuas West Road,S82,2013,1,30,0.0,,,,,
Tuas West Road,S82,2013,1,31,0.0,,,,,
Tuas West Road,S82,2013,2,1,0.0,,,,,
Tuas West Road,S82,2013,2,2,1.0,,,,,
Tuas West Road,S82,2013,2,3,24.2,,,,,
Tuas West Road,S82,2013,2,4,0.2,,,,,
Tuas West Road,S82,2013,2,5,120.4,,,,,
Tuas West Road,S82,2013,2,6,22.4,,,,,
Tuas West Road,S82,2013,2,7,51.8,,,,,
Tuas West Road,S82,2013,2,8,52.8,,,,,
Tuas West Road,S82,2013,2,9,4.2,,,,,
Tuas West Road,S82,2013,2,10,35.0,,,,,
Tuas West Road,S82,2013,2,11,1.6,,,,,
Tuas West Road,S82,2013,2,12,0.2,,,,,
Tuas West Road,S82,2013,2,13,1.8,,,,,
Tuas West Road,S82,2013,2,14,20.0,,,,,
Tuas West Road,S82,2013,2,15,3.4,,,,,
Tuas West Road,S82,2013,2,16,22.0,,,,,
Tuas West Road,S82,2013,2,17,0.0,,,,,
Tuas West Road,S82,2013,2,18,17.0,,,,,
Tuas West Road,S82,2013,2,19,1.2,,,,,
Tuas West Road,S82,2013,2,20,3.0,,,,,
Tuas West Road,S82,2013,2,21,0.0,,,,,
Tuas West Road,S82,2013,2,22,0.0,,,,,
Tuas West Road,S82,2013,2,23,0.0,,,,,
Tuas West Road,S82,2013,2,24,0.0,,,,,
Tuas West Road,S82,2013,2,25,1.2,,,,,
Tuas West Road,S82,2013,2,26,14.8,,,,,
Tuas West Road,S82,2013,2,27,0.0,,,,,
Tuas West Road,S82,2013,2,28,0.0,,,,,
Tuas West Road,S82,2013,3,1,0.0,,,,,
Tuas West Road,S82,2013,3,2,0.6,,,,,
Tuas West Road,S82,2013,3,3,0.0,,,,,
Tuas West Road,S82,2013,3,4,0.0,,,,,
Tuas West Road,S82,2013,3,5,1.0,,,,,
Tuas West Road,S82,2013,3,6,0.0,,,,,
Tuas West Road,S82,2013,3,7,0.4,,,,,
Tuas West Road,S82,2013,3,8,35.8,,,,,
Tuas West Road,S82,2013,3,9,11.2,,,,,
Tuas West Road,S82,2013,3,10,11.6,,,,,
Tuas West Road,S82,2013,3,11,0.0,,,,,
Tuas West Road,S82,2013,3,12,0.0,,,,,
Tuas West Road,S82,2013,3,13,0.0,,,,,
Tuas West Road,S82,2013,3,14,11.0,,,,,
Tuas West Road,S82,2013,3,15,0.0,,,,,
Tuas West Road,S82,2013,3,16,0.0,,,,,
Tuas West Road,S82,2013,3,17,32.8,,,,,
Tuas West Road,S82,2013,3,18,0.0,,,,,
Tuas West Road,S82,2013,3,19,0.0,,,,,
Tuas West Road,S82,2013,3,20,0.0,,,,,
Tuas West Road,S82,2013,3,21,0.0,,,,,
Tuas West Road,S82,2013,3,22,1.0,,,,,
Tuas West Road,S82,2013,3,23,2.0,,,,,
Tuas West Road,S82,2013,3,24,0.0,,,,,
