date,cluster_id,location,latitude,longitude,cases,recent_cases,total_cases,source_file
2015-07-03,1.0,bishan street 22 (block 232),1.358286,103.845226,4,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 22 (block 233),1.358639,103.8452589,7,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 22 (block 234),1.35839,103.845955,3,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 22 (block 235),1.358719,103.8464769,1,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 22 (block 236),1.359041,103.846849,4,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 22 (block 237),1.359335,103.847097,1,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 22 (block 293),1.356245,103.845879,2,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 23 (block 220),1.3575682,103.8487427,2,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 23 (block 222),1.3580692,103.8480787,1,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 23 (block 223),1.3585572,103.8480487,5,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 23 (block 224),1.358959,103.847773,4,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 23 (block 225),1.3586122,103.8475837,3,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 23 (block 226),1.3583732,103.8472117,3,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 23 (block 227),1.3581102,103.8470547,5,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 23 (block 228),1.3580362,103.846719,4,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 23 (block 229),1.357598,103.845974,9,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 23 (block 230),1.357382,103.846217,4,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 23 (block 231),1.357349,103.84573,1,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 24 (block 273b),1.3560303,103.8434882,2,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 24 (block 288),1.357031,103.8449766,3,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 24 (block 289),1.356681,103.844702,2,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 24 (block 290),1.356075,103.8446707,1,24.0,83.0,150703-clusters.csv
2015-07-03,1.0,bishan street 25 (clover by the park),1.359709,103.845988,12,24.0,83.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 238),1.3599139,103.8445555,3,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 239),1.3604789,103.8447241,1,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 241),1.360768,103.845452,1,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 242),1.361363,103.8447429,1,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 244),1.360458,103.84425,2,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 245),1.3603019,103.843984,1,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 246),1.360755,103.843208,3,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 249),1.361342,103.843341,1,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 250),1.361656,103.8436849,5,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 252),1.362015,103.843689,4,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 253),1.36222,103.84304,3,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 254),1.361944,103.842985,1,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 255),1.3616511,103.8427482,5,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 256),1.3613379,103.8426495,2,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 257),1.3597779,103.8429936,3,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 259),1.359987,103.842162,1,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 262),1.3592891,103.8424712,3,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 22 (block 263),1.3591761,103.8418962,3,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 24 (block 264),1.3587372,103.8421016,2,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 24 (block 265),1.3583707,103.8422445,1,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 24 (block 268),1.357625,103.84197,1,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 24 (block 270),1.356979,103.842072,1,18.0,50.0,150703-clusters.csv
2015-07-03,2.0,bishan street 24 (block 287),1.3577654,103.8438438,2,18.0,50.0,150703-clusters.csv
2015-07-03,3.0,yishun avenue 1 (the estuary),1.410617,103.831094,27,5.0,30.0,150703-clusters.csv
2015-07-03,3.0,yishun street 81 (block 816),1.4118704,103.8333253,2,5.0,30.0,150703-clusters.csv
2015-07-03,3.0,yishun street 81 (block 819),1.4127209,103.834119,1,5.0,30.0,150703-clusters.csv
2015-07-03,4.0,everitt road,1.312548,103.9028469,2,3.0,12.0,150703-clusters.csv
2015-07-03,4.0,tembeling road,1.3105306,103.902828,10,3.0,12.0,150703-clusters.csv
2015-07-03,5.0,jalan cherpen,1.4370059,103.8275255,3,5.0,12.0,150703-clusters.csv
2015-07-03,5.0,jalan hikayat,1.4380608,103.8274023,8,5.0,12.0,150703-clusters.csv
2015-07-03,5.0,jalan sajak,1.4380174,103.8286473,1,5.0,12.0,150703-clusters.csv
2015-07-03,6.0,jalan soo bee,1.3367693,103.9512748,2,4.0,8.0,150703-clusters.csv
2015-07-03,6.0,sea breeze avenue,1.3374709,103.9527096,1,4.0,8.0,150703-clusters.csv
2015-07-03,6.0,sea breeze road,1.337084,103.951915,1,4.0,8.0,150703-clusters.csv
2015-07-03,6.0,sea breeze walk,1.338254,103.951443,2,4.0,8.0,150703-clusters.csv
2015-07-03,6.0,simei street 1 (block 102),1.341361,103.951189,1,4.0,8.0,150703-clusters.csv
2015-07-03,6.0,simei street 3 (eastpoint green),1.339385,103.950767,1,4.0,8.0,150703-clusters.csv
2015-07-03,7.0,flora road (avila gardens),1.360519,103.965464,4,5.0,6.0,150703-clusters.csv
2015-07-03,7.0,flora road (estella gardens),1.359935,103.96715,1,5.0,6.0,150703-clusters.csv
2015-07-03,7.0,jalan chelagi,1.361481,103.965166,1,5.0,6.0,150703-clusters.csv
2015-07-03,8.0,cheviot hill,1.3162271,103.9213051,1,3.0,5.0,150703-clusters.csv
2015-07-03,8.0,siglap avenue south,1.3165914,103.9197579,1,3.0,5.0,150703-clusters.csv
2015-07-03,8.0,siglap bank,1.3180259,103.9206618,1,3.0,5.0,150703-clusters.csv
2015-07-03,8.0,siglap drive,1.316548,103.920496,1,3.0,5.0,150703-clusters.csv
2015-07-03,8.0,siglap walk,1.317491,103.919961,1,3.0,5.0,150703-clusters.csv
2015-07-03,9.0,jurong west central 1 (block 681b),1.344886,103.7049064,3,3.0,5.0,150703-clusters.csv
2015-07-03,9.0,jurong west central 1 (block 681c),1.3444644,103.7046901,1,3.0,5.0,150703-clusters.csv
2015-07-03,9.0,jurong west central 1 (block 682b),1.3436316,103.7055792,1,3.0,5.0,150703-clusters.csv
2015-07-03,10.0,ghim moh road (block 3),1.312165,103.7874,1,3.0,4.0,150703-clusters.csv
2015-07-03,10.0,ghim moh road (block 17),1.309907,103.787271,2,3.0,4.0,150703-clusters.csv
2015-07-03,10.0,ghim moh road (block 19),1.311556,103.7884055,1,3.0,4.0,150703-clusters.csv
2015-07-03,11.0,jurong east street 31 (block 322),1.347998,103.72948,3,4.0,4.0,150703-clusters.csv
2015-07-03,11.0,jurong east street 31 (block 323),1.348349,103.729147,1,4.0,4.0,150703-clusters.csv
2015-07-03,12.0,serangoon avenue 2 (block 236a),1.353988,103.86923,1,3.0,4.0,150703-clusters.csv
2015-07-03,12.0,serangoon central drive (block 253),1.353708,103.870912,1,3.0,4.0,150703-clusters.csv
2015-07-03,12.0,serangoon central drive (block 256),1.355083,103.871318,1,3.0,4.0,150703-clusters.csv
2015-07-03,12.0,serangoon central drive (block 258),1.355148,103.87275,1,3.0,4.0,150703-clusters.csv
2015-07-03,13.0,tampines avenue 7 (block 391),1.355875,103.958032,1,2.0,4.0,150703-clusters.csv
2015-07-03,13.0,tampines street 33 (block 358),1.354327,103.960943,1,2.0,4.0,150703-clusters.csv
2015-07-03,13.0,tampines street 34 (block 363),1.355777,103.960731,1,2.0,4.0,150703-clusters.csv
2015-07-03,13.0,tampines street 34 (the eden at tampines),1.3495907,103.9567879,1,2.0,4.0,150703-clusters.csv
2015-07-03,14.0,tampines street 21 (block 233),1.3563909,103.947332,1,2.0,4.0,150703-clusters.csv
2015-07-03,14.0,tampines street 21 (block 234),1.3558453,103.9481605,1,2.0,4.0,150703-clusters.csv
2015-07-03,14.0,tampines street 41 (block 415),1.359479,103.946873,1,2.0,4.0,150703-clusters.csv
2015-07-03,14.0,tampines street 41 (block 419),1.357849,103.9466659,1,2.0,4.0,150703-clusters.csv
2015-07-03,15.0,montreal drive ((block 588a),1.45066,103.82555,1,2.0,3.0,150703-clusters.csv
2015-07-03,15.0,montreal link (block 590c),1.4507579,103.8269603,2,2.0,3.0,150703-clusters.csv
2015-07-03,16.0,sin ming walk,1.364827,103.8319609,2,2.0,3.0,150703-clusters.csv
2015-07-03,16.0,sin ming walk (the gardens at bishan),1.3643965,103.8323741,1,2.0,3.0,150703-clusters.csv
2015-07-03,17.0,tampines street 32 (block 305),1.352429,103.9557279,3,3.0,3.0,150703-clusters.csv
2015-07-03,18.0,woodlands drive 14 (block 524),1.4326679,103.793864,1,1.0,3.0,150703-clusters.csv
2015-07-03,18.0,woodlands drive 14 (block 529),1.431708,103.792796,1,1.0,3.0,150703-clusters.csv
2015-07-03,18.0,woodlands drive 44 (block 549),1.4317629,103.794424,1,1.0,3.0,150703-clusters.csv
2015-07-03,19.0,aljunied crescent (block 100),1.3209439,103.883992,1,2.0,2.0,150703-clusters.csv
2015-07-03,19.0,aljunied crescent (block 110),1.319943,103.884262,1,2.0,2.0,150703-clusters.csv
2015-07-03,20.0,bedok reservoir view (aquarius by the park),1.338017,103.93588,1,2.0,2.0,150703-clusters.csv
2015-07-03,20.0,bedok reservoir view (the clearwater),1.337496,103.934178,1,2.0,2.0,150703-clusters.csv
2015-07-03,21.0,bukit timah road (the nexus),1.333969,103.786645,2,2.0,2.0,150703-clusters.csv
2015-07-03,22.0,choa chu kang avenue 3,1.3806072,103.7420974,2,2.0,2.0,150703-clusters.csv
2015-07-03,23.0,choa chu kang north 6 (block 635),1.397412,103.7495244,1,1.0,2.0,150703-clusters.csv
2015-07-03,23.0,choa chu kang street 64 (block 641),1.398275,103.749692,1,1.0,2.0,150703-clusters.csv
2015-07-03,24.0,circuit road (block 49),1.325142,103.88555,1,2.0,2.0,150703-clusters.csv
2015-07-03,24.0,circuit road (block 69),1.3250459,103.8874078,1,2.0,2.0,150703-clusters.csv
2015-07-03,25.0,compassvale link (block 268c),1.384657,103.8960479,1,2.0,2.0,150703-clusters.csv
2015-07-03,25.0,sengkang central (block 271b),1.385503,103.894588,1,2.0,2.0,150703-clusters.csv
2015-07-03,26.0,holland hill (parvis),1.310196,103.800207,1,2.0,2.0,150703-clusters.csv
2015-07-03,26.0,jalan hitam manis,1.3085269,103.7982957,1,2.0,2.0,150703-clusters.csv
2015-07-03,27.0,hougang avenue 5 (block 309),1.36622,103.89496,2,2.0,2.0,150703-clusters.csv
2015-07-03,28.0,hougang street 92 (regent ville),1.374262,103.878479,2,2.0,2.0,150703-clusters.csv
2015-07-03,29.0,jalan bukit merah (block 132),1.2788704,103.8281769,1,1.0,2.0,150703-clusters.csv
2015-07-03,29.0,jalan bukit merah (block 136),1.2782948,103.8273475,1,1.0,2.0,150703-clusters.csv
2015-07-03,30.0,jalan rebana,1.3630485,103.8283267,2,2.0,2.0,150703-clusters.csv
2015-07-03,31.0,jalan rumia,1.3112436,103.797587,2,2.0,2.0,150703-clusters.csv
2015-07-03,32.0,punggol central (block 162a),1.3966125,103.9142326,1,2.0,2.0,150703-clusters.csv
2015-07-03,32.0,punggol central (block 162b),1.3964229,103.9146717,1,2.0,2.0,150703-clusters.csv
2015-07-03,33.0,punggol central,1.401057,103.9086729,1,2.0,2.0,150703-clusters.csv
2015-07-03,33.0,punggol field (block 196c),1.399299,103.9075189,1,2.0,2.0,150703-clusters.csv
2015-07-03,34.0,river valley road (valley park),1.293426,103.827895,1,2.0,2.0,150703-clusters.csv
2015-07-03,34.0,river valley road (valley point),1.293049,103.826925,1,2.0,2.0,150703-clusters.csv
2015-07-03,35.0,spottiswoode park road,1.2751802,103.837186,2,2.0,2.0,150703-clusters.csv
2015-07-03,36.0,strathmore avenue (block 61b),1.293867,103.812103,2,1.0,2.0,150703-clusters.csv
2015-07-03,37.0,tampines street 45 (block 488b),1.360462,103.957117,1,2.0,2.0,150703-clusters.csv
2015-07-03,37.0,tampines street 45 (block 489a),1.36103,103.957262,1,2.0,2.0,150703-clusters.csv
2015-07-03,38.0,tanah merah kechil road south (tanah merah mansions),1.3217794,103.9468467,1,1.0,2.0,150703-clusters.csv
2015-07-03,38.0,jalan limau bali,1.323531,103.948189,1,1.0,2.0,150703-clusters.csv
2015-07-03,39.0,walmer drive,1.3653387,103.8691882,2,2.0,2.0,150703-clusters.csv
2015-07-03,40.0,woodlands drive 14 (block 514),1.4347896,103.7895217,1,2.0,2.0,150703-clusters.csv
2015-07-03,40.0,woodlands drive 14 (block 515),1.4349314,103.7903092,1,2.0,2.0,150703-clusters.csv
2015-07-03,41.0,yishun avenue 2 (block 791),1.4205563,103.8334686,1,2.0,2.0,150703-clusters.csv
2015-07-03,41.0,yishun ring road (block 796),1.419719,103.833325,1,2.0,2.0,150703-clusters.csv
2015-07-03,42.0,yishun avenue 4 (block 653),1.4231802,103.8396304,1,2.0,2.0,150703-clusters.csv
2015-07-03,42.0,yishun street 61 (block 645),1.4219296,103.8381954,1,2.0,2.0,150703-clusters.csv
2015-07-16,1.0,bishan street 22 (block 231),1.3559111,103.846361,1,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 22 (block 232),1.358286,103.845226,5,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 22 (block 233),1.358639,103.8452589,8,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 22 (block 234),1.35839,103.845955,6,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 22 (block 235),1.358719,103.8464769,1,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 22 (block 236),1.359041,103.846849,4,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 22 (block 237),1.359335,103.847097,1,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 22 (block 293),1.356245,103.845879,2,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 214),1.3575192,103.8482117,1,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 215),1.3571562,103.8486292,1,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 220),1.3575682,103.8487427,4,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 222),1.3580692,103.8480787,1,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 223),1.3585572,103.8480487,5,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 224),1.358959,103.847773,5,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 225),1.3586122,103.8475837,4,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 226),1.3583732,103.8472117,5,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 227),1.3581102,103.8470547,8,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 228),1.3580362,103.846719,5,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 229),1.357598,103.845974,11,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 230),1.357382,103.846217,5,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 23 (block 231),1.357349,103.84573,6,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 24 (block 273b),1.3560303,103.8434882,2,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 24 (block 281),1.3574276,103.8447371,1,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 24 (block 288),1.357031,103.8449766,3,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 24 (block 289),1.356681,103.844702,2,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 24 (block 290),1.356075,103.8446707,1,14.0,112.0,150716-clusters.csv
2015-07-16,1.0,bishan street 25 (clover by the park),1.359709,103.845988,14,14.0,112.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 238),1.3599139,103.8445555,4,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 239),1.3604789,103.8447241,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 240),1.3607708,103.8450674,2,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 241),1.360768,103.845452,2,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 242),1.361363,103.8447429,2,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 244),1.360458,103.84425,2,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 245),1.3603019,103.843984,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 246),1.360755,103.843208,3,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 248),1.361375,103.843189,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 249),1.361342,103.843341,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 250),1.361656,103.8436849,8,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 252),1.362015,103.843689,4,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 253),1.36222,103.84304,5,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 254),1.361944,103.842985,2,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 255),1.3616511,103.8427482,8,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 256),1.3613379,103.8426495,4,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 257),1.3597779,103.8429936,6,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 258),1.3597881,103.8427067,3,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 259),1.359987,103.842162,4,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 260),1.3605002,103.8425779,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 261),1.358972,103.8433847,7,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 262),1.3592891,103.8424712,3,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 263),1.3591761,103.8418962,3,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 283),1.3589226,103.8440768,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 22 (block 285),1.3588704,103.8438374,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 24 (block 264),1.3587372,103.8421016,3,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 24 (block 265),1.3583707,103.8422445,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 24 (block 268),1.357625,103.84197,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 24 (block 270),1.356979,103.842072,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 24 (block 272),1.356551,103.842798,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 24 (block 278),1.3570819,103.843752,1,19.0,89.0,150716-clusters.csv
2015-07-16,2.0,bishan street 24 (block 287),1.3577654,103.8438438,2,19.0,89.0,150716-clusters.csv
2015-07-16,3.0,yishun avenue 1 (the estuary),1.410617,103.831094,27,2.0,33.0,150716-clusters.csv
2015-07-16,3.0,yishun street 81 (block 816),1.4118704,103.8333253,2,2.0,33.0,150716-clusters.csv
2015-07-16,3.0,yishun street 81 (block 819),1.4127209,103.834119,3,2.0,33.0,150716-clusters.csv
2015-07-16,3.0,yishun street 81 (block 824),1.413424,103.833514,1,2.0,33.0,150716-clusters.csv
2015-07-16,4.0,jalan cherpen,1.4370059,103.8275255,5,13.0,28.0,150716-clusters.csv
2015-07-16,4.0,jalan hikayat,1.4380608,103.8274023,15,13.0,28.0,150716-clusters.csv
2015-07-16,4.0,jalan kemuning,1.4413896,103.8267765,2,13.0,28.0,150716-clusters.csv
2015-07-16,4.0,jalan sajak,1.4380174,103.8286473,3,13.0,28.0,150716-clusters.csv
2015-07-16,4.0,jalan shaer,1.4387492,103.8272485,2,13.0,28.0,150716-clusters.csv
2015-07-16,4.0,jalan salang,1.4392696,103.8259988,1,13.0,28.0,150716-clusters.csv
2015-07-16,5.0,flora road (avila gardens),1.360519,103.965464,8,4.0,13.0,150716-clusters.csv
2015-07-16,5.0,flora road (dahlia park condominium),1.359332,103.965309,1,4.0,13.0,150716-clusters.csv
2015-07-16,5.0,flora road (estella gardens),1.359935,103.96715,1,4.0,13.0,150716-clusters.csv
2015-07-16,5.0,flora drive (carissa park condominium),1.358807,103.963636,2,4.0,13.0,150716-clusters.csv
2015-07-16,5.0,jalan chelagi,1.361481,103.965166,1,4.0,13.0,150716-clusters.csv
2015-07-16,6.0,woodlands drive 14 (block 522),1.4338948,103.7938202,1,7.0,11.0,150716-clusters.csv
2015-07-16,6.0,woodlands drive 14 (block 523),1.4330436,103.7940595,7,7.0,11.0,150716-clusters.csv
2015-07-16,6.0,woodlands drive 44 (block 549),1.4317629,103.794424,1,7.0,11.0,150716-clusters.csv
2015-07-16,6.0,woodlands drive 53 (block 554),1.4321157,103.7965435,1,7.0,11.0,150716-clusters.csv
2015-07-16,6.0,woodlands drive 53 (block 555),1.432289,103.795813,1,7.0,11.0,150716-clusters.csv
2015-07-16,7.0,sea breeze avenue,1.3374709,103.9527096,5,5.0,8.0,150716-clusters.csv
2015-07-16,7.0,sea breeze walk,1.338254,103.951443,1,5.0,8.0,150716-clusters.csv
2015-07-16,7.0,simei street 3 (eastpoint green),1.339385,103.950767,2,5.0,8.0,150716-clusters.csv
2015-07-16,8.0,yishun avenue 5 (block 703),1.4296592,103.8286817,1,5.0,7.0,150716-clusters.csv
2015-07-16,8.0,yishun avenue 5 (block 704),1.4293745,103.8289534,1,5.0,7.0,150716-clusters.csv
2015-07-16,8.0,yishun avenue 5 (block 708),1.4287637,103.8270805,2,5.0,7.0,150716-clusters.csv
2015-07-16,8.0,yishun avenue 5 (block 733),1.429703,103.830708,1,5.0,7.0,150716-clusters.csv
2015-07-16,8.0,yishun avenue 5 (block 740),1.4301371,103.8320349,1,5.0,7.0,150716-clusters.csv
2015-07-16,8.0,yishun ring road (block 140),1.4311799,103.8303959,1,5.0,7.0,150716-clusters.csv
2015-07-16,9.0,tampines street 32 (block 302),1.352554,103.95511,1,2.0,6.0,150716-clusters.csv
2015-07-16,9.0,tampines street 32 (block 303),1.351956,103.955739,1,2.0,6.0,150716-clusters.csv
2015-07-16,9.0,tampines street 32 (block 305),1.352429,103.9557279,3,2.0,6.0,150716-clusters.csv
2015-07-16,9.0,tampines street 32 (block 306),1.3532137,103.9557492,1,2.0,6.0,150716-clusters.csv
2015-07-16,10.0,tanah merah kechil road south (tanah merah mansions),1.3217794,103.9468467,2,3.0,6.0,150716-clusters.csv
2015-07-16,10.0,jalan limau bali,1.323531,103.948189,2,3.0,6.0,150716-clusters.csv
2015-07-16,10.0,limau garden,1.3223613,103.9491761,2,3.0,6.0,150716-clusters.csv
2015-07-16,11.0,canberra drive (eight courtyards),1.438249,103.831106,1,5.0,5.0,150716-clusters.csv
2015-07-16,11.0,canberra drive (yishun emerald),1.438881,103.830484,2,5.0,5.0,150716-clusters.csv
2015-07-16,11.0,canberra drive (yishun sapphire),1.439248,103.829882,2,5.0,5.0,150716-clusters.csv
2015-07-16,12.0,jalan angklong,1.3630056,103.8288126,1,2.0,5.0,150716-clusters.csv
2015-07-16,12.0,jalan rebana,1.3630485,103.8283267,2,2.0,5.0,150716-clusters.csv
2015-07-16,12.0,jalan seruling,1.3641843,103.828645,2,2.0,5.0,150716-clusters.csv
2015-07-16,13.0,pasir ris street 12 (block 190),1.36568,103.958428,1,3.0,5.0,150716-clusters.csv
2015-07-16,13.0,pasir ris street 12 (block 191),1.365906,103.958577,1,3.0,5.0,150716-clusters.csv
2015-07-16,13.0,pasir ris street 12 (block 195),1.366395,103.9600339,2,3.0,5.0,150716-clusters.csv
2015-07-16,13.0,pasir ris street 12 (block 198),1.366791,103.960163,1,3.0,5.0,150716-clusters.csv
2015-07-16,14.0,choa chu kang avenue 2 (block 251),1.378315,103.744578,1,2.0,4.0,150716-clusters.csv
2015-07-16,14.0,choa chu kang avenue 2 (block 252),1.378041,103.744949,1,2.0,4.0,150716-clusters.csv
2015-07-16,14.0,hong san walk (palm gardens),1.3145118,103.9304426,2,2.0,4.0,150716-clusters.csv
2015-07-16,15.0,holland hill (parvis),1.310196,103.800207,4,4.0,4.0,150716-clusters.csv
2015-07-16,16.0,lorong chuan (chuan park),1.352407,103.864376,1,3.0,4.0,150716-clusters.csv
2015-07-16,16.0,serangoon avenue 3 (the springbloom),1.351081,103.863362,2,3.0,4.0,150716-clusters.csv
2015-07-16,16.0,serangoon avenue 2 (block 309),1.353784,103.8651229,1,3.0,4.0,150716-clusters.csv
2015-07-16,17.0,lorong k telok kurau (palm galleria),1.312927,103.911708,3,3.0,4.0,150716-clusters.csv
2015-07-16,17.0,telok kurau road (cadence light),1.312433,103.911002,1,3.0,4.0,150716-clusters.csv
2015-07-16,18.0,montreal drive ((block 588a),1.45066,103.82555,1,1.0,4.0,150716-clusters.csv
2015-07-16,18.0,montreal link (block 590c),1.4507579,103.8269603,3,1.0,4.0,150716-clusters.csv
2015-07-16,19.0,bedok north avenue 4 (block 88),1.3324691,103.9378094,1,1.0,3.0,150716-clusters.csv
2015-07-16,19.0,bedok north avenue 4 (block 100),1.334289,103.938127,1,1.0,3.0,150716-clusters.csv
2015-07-16,19.0,bedok north avenue 4 (block 106),1.334534,103.936829,1,1.0,3.0,150716-clusters.csv
2015-07-16,20.0,geylang road,1.313431,103.883767,2,2.0,3.0,150716-clusters.csv
2015-07-16,20.0,lorong 26 geylang (guilin court),1.31215,103.8846,1,2.0,3.0,150716-clusters.csv
2015-07-16,21.0,new upper changi road (block 26),1.3233469,103.9343062,3,2.0,3.0,150716-clusters.csv
2015-07-16,22.0,tai hwan avenue,1.3566041,103.8613028,1,2.0,3.0,150716-clusters.csv
2015-07-16,22.0,tai hwan close,1.3578833,103.8608111,2,2.0,3.0,150716-clusters.csv
2015-07-16,23.0,ang mo kio avenue 3 (block 573),1.370546,103.854725,1,1.0,2.0,150716-clusters.csv
